id,verb
10076__Labour__uk.proc.d.2010-12-08.6,want
10076__Labour__uk.proc.d.2010-12-08.6,be
10076__Labour__uk.proc.d.2010-12-08.6,raise
10076__Labour__uk.proc.d.2010-12-08.6,be
10076__Labour__uk.proc.d.2010-12-08.6,give
10076__Labour__uk.proc.d.2010-12-08.6,mediate
10076__Labour__uk.proc.d.2010-12-08.6,know
10076__Labour__uk.proc.d.2010-12-08.6,need
10076__Labour__uk.proc.d.2010-12-08.6,do
10076__Labour__uk.proc.d.2010-12-08.6,do
10076__Labour__uk.proc.d.2010-12-08.6,get
10076__Labour__uk.proc.d.2010-12-08.6,approve
10076__Labour__uk.proc.d.2010-12-08.6,get
10076__Labour__uk.proc.d.2010-12-08.6,need
24740__Conservative__uk.proc.d.2010-12-09.1,have
24740__Conservative__uk.proc.d.2010-12-09.1,see
24945__Conservative__uk.proc.d.2010-12-13.1,welcome
24945__Conservative__uk.proc.d.2010-12-13.1,set
24945__Conservative__uk.proc.d.2010-12-13.1,transform
24945__Conservative__uk.proc.d.2010-12-13.1,cut
24945__Conservative__uk.proc.d.2010-12-13.1,be
24945__Conservative__uk.proc.d.2010-12-13.1,access
24945__Conservative__uk.proc.d.2010-12-13.1,confirm
24945__Conservative__uk.proc.d.2010-12-13.1,access
24945__Conservative__uk.proc.d.2010-12-13.1,see
10426__Conservative__uk.proc.d.2010-12-13.2,free
10426__Conservative__uk.proc.d.2010-12-13.2,be
10426__Conservative__uk.proc.d.2010-12-13.2,slash
10426__Conservative__uk.proc.d.2010-12-13.2,keep
10426__Conservative__uk.proc.d.2010-12-13.2,give
10426__Conservative__uk.proc.d.2010-12-13.2,do
10426__Conservative__uk.proc.d.2010-12-13.2,believe
10426__Conservative__uk.proc.d.2010-12-13.2,need
10426__Conservative__uk.proc.d.2010-12-13.2,do
10426__Conservative__uk.proc.d.2010-12-13.2,cut
10426__Conservative__uk.proc.d.2010-12-13.2,reduce
10426__Conservative__uk.proc.d.2010-12-13.2,increase
10426__Conservative__uk.proc.d.2010-12-13.2,reduce
10426__Conservative__uk.proc.d.2010-12-13.2,do
10426__Conservative__uk.proc.d.2010-12-13.2,begin
10426__Conservative__uk.proc.d.2010-12-13.2,slash
10614__Labour__uk.proc.d.2010-12-13.2,join
10614__Labour__uk.proc.d.2010-12-13.2,commend
10614__Labour__uk.proc.d.2010-12-13.2,appoint
10614__Labour__uk.proc.d.2010-12-13.2,complete
10614__Labour__uk.proc.d.2010-12-13.2,reduce
10614__Labour__uk.proc.d.2010-12-13.2,give
10614__Labour__uk.proc.d.2010-12-13.2,continue
10614__Labour__uk.proc.d.2010-12-13.2,continue
10614__Labour__uk.proc.d.2010-12-13.2,monitor
10614__Labour__uk.proc.d.2010-12-13.2,hamper
10614__Labour__uk.proc.d.2010-12-13.2,do
10426__Conservative__uk.proc.d.2010-12-13.2,do
10426__Conservative__uk.proc.d.2010-12-13.2,look
10426__Conservative__uk.proc.d.2010-12-13.2,take
10426__Conservative__uk.proc.d.2010-12-13.2,examine
10426__Conservative__uk.proc.d.2010-12-13.2,surround
10426__Conservative__uk.proc.d.2010-12-13.2,police
10426__Conservative__uk.proc.d.2010-12-13.2,take
10426__Conservative__uk.proc.d.2010-12-13.2,reduce
10426__Conservative__uk.proc.d.2010-12-13.2,have
10426__Conservative__uk.proc.d.2010-12-13.2,deal
11740__Labour__uk.proc.d.2010-12-13.2,claim
11740__Labour__uk.proc.d.2010-12-13.2,be
11740__Labour__uk.proc.d.2010-12-13.2,waste
11740__Labour__uk.proc.d.2010-12-13.2,discount
24873__Conservative__uk.proc.d.2010-12-13.2,set
24767__Labour__uk.proc.d.2010-12-13.2,have
24767__Labour__uk.proc.d.2010-12-13.2,imagine
24767__Labour__uk.proc.d.2010-12-13.2,fall
24767__Labour__uk.proc.d.2010-12-13.2,ask
24767__Labour__uk.proc.d.2010-12-13.2,shoulder
10377__Labour__uk.proc.d.2010-12-13.2,result
10377__Labour__uk.proc.d.2010-12-13.2,tie
11715__Conservative__uk.proc.d.2010-12-13.4,champion
11715__Conservative__uk.proc.d.2010-12-13.4,bemoan
11715__Conservative__uk.proc.d.2010-12-13.4,accord
11715__Conservative__uk.proc.d.2010-12-13.4,bar
10854__Conservative__uk.proc.d.2010-12-14.1,complement
10854__Conservative__uk.proc.d.2010-12-14.1,help
10854__Conservative__uk.proc.d.2010-12-14.1,encourage
10854__Conservative__uk.proc.d.2010-12-14.1,resolve
10854__Conservative__uk.proc.d.2010-12-14.1,use
10854__Conservative__uk.proc.d.2010-12-14.1,overhaul
10854__Conservative__uk.proc.d.2010-12-14.1,get
10854__Conservative__uk.proc.d.2010-12-14.1,rid
10854__Conservative__uk.proc.d.2010-12-14.1,move
10854__Conservative__uk.proc.d.2010-12-14.1,have
10854__Conservative__uk.proc.d.2010-12-14.1,revolutionise
10854__Conservative__uk.proc.d.2010-12-14.1,deliver
10854__Conservative__uk.proc.d.2010-12-14.1,involve
10854__Conservative__uk.proc.d.2010-12-14.1,solve
10777__Conservative__uk.proc.d.2010-12-15.3,reorganise
10777__Conservative__uk.proc.d.2010-12-15.3,cut
10777__Conservative__uk.proc.d.2010-12-15.3,abolish
10777__Conservative__uk.proc.d.2010-12-15.3,make
10777__Conservative__uk.proc.d.2010-12-15.3,save
10389__Conservative__uk.proc.d.2010-12-15.3,ensure
10389__Conservative__uk.proc.d.2010-12-15.3,stamp
10389__Conservative__uk.proc.d.2010-12-15.3,cause
10777__Conservative__uk.proc.d.2010-12-15.3,try
10777__Conservative__uk.proc.d.2010-12-15.3,rid
10777__Conservative__uk.proc.d.2010-12-15.3,go
10777__Conservative__uk.proc.d.2010-12-15.3,be
10777__Conservative__uk.proc.d.2010-12-15.3,reduce
10777__Conservative__uk.proc.d.2010-12-15.3,get
10777__Conservative__uk.proc.d.2010-12-15.3,rid
10777__Conservative__uk.proc.d.2010-12-15.3,put
10777__Conservative__uk.proc.d.2010-12-15.3,take
10777__Conservative__uk.proc.d.2010-12-15.3,drive
10777__Conservative__uk.proc.d.2010-12-15.3,make
24741__Conservative__uk.proc.d.2010-12-15.3,take
24741__Conservative__uk.proc.d.2010-12-15.3,cut
24741__Conservative__uk.proc.d.2010-12-15.3,inherit
24741__Conservative__uk.proc.d.2010-12-15.3,deliver
10225__Conservative__uk.proc.d.2010-12-20.1,want
10225__Conservative__uk.proc.d.2010-12-20.1,describe
10225__Conservative__uk.proc.d.2010-12-20.1,fall
10225__Conservative__uk.proc.d.2010-12-20.1,be
10225__Conservative__uk.proc.d.2010-12-20.1,focus
10225__Conservative__uk.proc.d.2010-12-20.1,reduce
10225__Conservative__uk.proc.d.2010-12-20.1,confront
11858__Conservative__uk.proc.d.2010-12-20.1,ensure
11858__Conservative__uk.proc.d.2010-12-20.1,strip
11858__Conservative__uk.proc.d.2010-12-20.1,characterise
11858__Conservative__uk.proc.d.2010-12-20.1,concentrate
11858__Conservative__uk.proc.d.2010-12-20.1,build
11858__Conservative__uk.proc.d.2010-12-20.1,make
11858__Conservative__uk.proc.d.2010-12-20.1,tie
11858__Conservative__uk.proc.d.2010-12-20.1,go
24719__Conservative__uk.proc.d.2010-12-20.1,welcome
24719__Conservative__uk.proc.d.2010-12-20.1,grant
24759__Conservative__uk.proc.d.2010-12-20.1,say
24759__Conservative__uk.proc.d.2010-12-20.1,face
24771__Conservative__uk.proc.d.2010-12-20.3,involve
24771__Conservative__uk.proc.d.2010-12-20.3,award
24771__Conservative__uk.proc.d.2010-12-20.3,seem
24771__Conservative__uk.proc.d.2010-12-20.3,be
24771__Conservative__uk.proc.d.2010-12-20.3,dare
24771__Conservative__uk.proc.d.2010-12-20.3,say
24950__Labour__uk.proc.d.2010-12-21.7,share
24950__Labour__uk.proc.d.2010-12-21.7,increase
24950__Labour__uk.proc.d.2010-12-21.7,have
24950__Labour__uk.proc.d.2010-12-21.7,deal
24950__Labour__uk.proc.d.2010-12-21.7,require
24950__Labour__uk.proc.d.2010-12-21.7,monitor
24749__Conservative__uk.proc.d.2010-12-21.9,fall
24779__Conservative__uk.proc.d.2010-12-21.9,get
24779__Conservative__uk.proc.d.2010-12-21.9,have
24779__Conservative__uk.proc.d.2010-12-21.9,arrest
24779__Conservative__uk.proc.d.2010-12-21.9,be
24779__Conservative__uk.proc.d.2010-12-21.9,shut
24779__Conservative__uk.proc.d.2010-12-21.9,think
24779__Conservative__uk.proc.d.2010-12-21.9,contact
24779__Conservative__uk.proc.d.2010-12-21.9,ask
24748__Conservative__uk.proc.d.2010-12-21.11,redrawn
24748__Conservative__uk.proc.d.2010-12-21.11,divert
24748__Conservative__uk.proc.d.2010-12-21.11,get
24748__Conservative__uk.proc.d.2010-12-21.11,tremble
24748__Conservative__uk.proc.d.2010-12-21.11,thunder
24748__Conservative__uk.proc.d.2010-12-21.11,choke
24748__Conservative__uk.proc.d.2010-12-21.11,function
24829__Conservative__uk.proc.d.2011-01-10.1,be
24829__Conservative__uk.proc.d.2011-01-10.1,do
24829__Conservative__uk.proc.d.2011-01-10.1,get
24829__Conservative__uk.proc.d.2011-01-10.1,save
24829__Conservative__uk.proc.d.2011-01-10.1,agree
24829__Conservative__uk.proc.d.2011-01-10.1,reduce
24829__Conservative__uk.proc.d.2011-01-10.1,prevent
24829__Conservative__uk.proc.d.2011-01-10.1,create
24829__Conservative__uk.proc.d.2011-01-10.1,need
10527__Liberal_Democrats__uk.proc.d.2011-01-10.1,give
10527__Liberal_Democrats__uk.proc.d.2011-01-10.1,need
10527__Liberal_Democrats__uk.proc.d.2011-01-10.1,process
10527__Liberal_Democrats__uk.proc.d.2011-01-10.1,look
10527__Liberal_Democrats__uk.proc.d.2011-01-10.1,keep
10349__Conservative__uk.proc.d.2011-01-10.1,describe
10349__Conservative__uk.proc.d.2011-01-10.1,exist
10349__Conservative__uk.proc.d.2011-01-10.1,create
24730__Labour__uk.proc.d.2011-01-11.3,lecture
10155__Liberal_Democrats__uk.proc.d.2011-01-12.4,operate
10155__Liberal_Democrats__uk.proc.d.2011-01-12.4,serve
10219__Labour__uk.proc.d.2011-01-13.4,require
10219__Labour__uk.proc.d.2011-01-13.4,provide
10219__Labour__uk.proc.d.2011-01-13.4,vote
10219__Labour__uk.proc.d.2011-01-13.4,be
10219__Labour__uk.proc.d.2011-01-13.4,spend
10219__Labour__uk.proc.d.2011-01-13.4,earn
10219__Labour__uk.proc.d.2011-01-13.4,earn
10219__Labour__uk.proc.d.2011-01-13.4,take
11917__Conservative__uk.proc.d.2011-01-17.1,be
11917__Conservative__uk.proc.d.2011-01-17.1,do
11917__Conservative__uk.proc.d.2011-01-17.1,be
11917__Conservative__uk.proc.d.2011-01-17.1,tell
11917__Conservative__uk.proc.d.2011-01-17.1,want
11917__Conservative__uk.proc.d.2011-01-17.1,build
10041__Conservative__uk.proc.d.2011-01-17.3,remind
10041__Conservative__uk.proc.d.2011-01-17.3,be
10041__Conservative__uk.proc.d.2011-01-17.3,advise
10041__Conservative__uk.proc.d.2011-01-17.3,plead
10041__Conservative__uk.proc.d.2011-01-17.3,remove
10041__Conservative__uk.proc.d.2011-01-17.3,question
10041__Conservative__uk.proc.d.2011-01-17.3,seem
10041__Conservative__uk.proc.d.2011-01-17.3,comprehend
10041__Conservative__uk.proc.d.2011-01-17.3,cause
10041__Conservative__uk.proc.d.2011-01-17.3,impose
10041__Conservative__uk.proc.d.2011-01-17.3,support
24857__Conservative__uk.proc.d.2011-01-17.3,hinder
24857__Conservative__uk.proc.d.2011-01-17.3,make
24857__Conservative__uk.proc.d.2011-01-17.3,happen
24842__Conservative__uk.proc.d.2011-01-17.3,feel
24842__Conservative__uk.proc.d.2011-01-17.3,have
24842__Conservative__uk.proc.d.2011-01-17.3,challenge
24842__Conservative__uk.proc.d.2011-01-17.3,doom
24842__Conservative__uk.proc.d.2011-01-17.3,crush
11884__Conservative__uk.proc.d.2011-01-17.3,imagine
11884__Conservative__uk.proc.d.2011-01-17.3,need
11884__Conservative__uk.proc.d.2011-01-17.3,put
11884__Conservative__uk.proc.d.2011-01-17.3,impose
11884__Conservative__uk.proc.d.2011-01-17.3,send
11884__Conservative__uk.proc.d.2011-01-17.3,gather
11884__Conservative__uk.proc.d.2011-01-17.3,send
11884__Conservative__uk.proc.d.2011-01-17.3,ensure
11884__Conservative__uk.proc.d.2011-01-17.3,comply
10423__Conservative__uk.proc.d.2011-01-19.1,exist
10423__Conservative__uk.proc.d.2011-01-19.1,do
10423__Conservative__uk.proc.d.2011-01-19.1,carry
10777__Conservative__uk.proc.d.2011-01-19.2,be
10777__Conservative__uk.proc.d.2011-01-19.2,get
10777__Conservative__uk.proc.d.2011-01-19.2,wait
10777__Conservative__uk.proc.d.2011-01-19.2,improve
10777__Conservative__uk.proc.d.2011-01-19.2,cut
10777__Conservative__uk.proc.d.2011-01-19.2,put
10777__Conservative__uk.proc.d.2011-01-19.2,support
10777__Conservative__uk.proc.d.2011-01-19.2,cut
10777__Conservative__uk.proc.d.2011-01-19.2,support
10777__Conservative__uk.proc.d.2011-01-19.2,reform
10777__Conservative__uk.proc.d.2011-01-19.2,get
10777__Conservative__uk.proc.d.2011-01-19.2,support
10777__Conservative__uk.proc.d.2011-01-19.2,keep
10777__Conservative__uk.proc.d.2011-01-19.2,reform
10777__Conservative__uk.proc.d.2011-01-19.2,cut
10777__Conservative__uk.proc.d.2011-01-19.2,increase
10022__Liberal_Democrats__uk.proc.d.2011-01-19.2,modernise
10022__Liberal_Democrats__uk.proc.d.2011-01-19.2,provide
10022__Liberal_Democrats__uk.proc.d.2011-01-19.2,enable
10022__Liberal_Democrats__uk.proc.d.2011-01-19.2,develop
24813__Conservative__uk.proc.d.2011-01-20.2,take
24813__Conservative__uk.proc.d.2011-01-20.2,unravel
11377__Conservative__uk.proc.d.2011-01-24.1,reduce
11377__Conservative__uk.proc.d.2011-01-24.1,help
11377__Conservative__uk.proc.d.2011-01-24.1,police
11377__Conservative__uk.proc.d.2011-01-24.1,want
11377__Conservative__uk.proc.d.2011-01-24.1,ensure
11377__Conservative__uk.proc.d.2011-01-24.1,focus
11377__Conservative__uk.proc.d.2011-01-24.1,fight
11377__Conservative__uk.proc.d.2011-01-24.1,land
10426__Conservative__uk.proc.d.2011-01-24.1,release
10426__Conservative__uk.proc.d.2011-01-24.1,do
10426__Conservative__uk.proc.d.2011-01-24.1,want
10426__Conservative__uk.proc.d.2011-01-24.1,do
10426__Conservative__uk.proc.d.2011-01-24.1,rid
10426__Conservative__uk.proc.d.2011-01-24.1,introduce
10426__Conservative__uk.proc.d.2011-01-24.1,tie
10426__Conservative__uk.proc.d.2011-01-24.1,be
11377__Conservative__uk.proc.d.2011-01-24.1,help
11377__Conservative__uk.proc.d.2011-01-24.1,protect
11377__Conservative__uk.proc.d.2011-01-24.1,reduce
10426__Conservative__uk.proc.d.2011-01-24.1,take
10426__Conservative__uk.proc.d.2011-01-24.1,restore
10426__Conservative__uk.proc.d.2011-01-24.1,eliminate
10426__Conservative__uk.proc.d.2011-01-24.1,make
10349__Conservative__uk.proc.d.2011-01-25.1,know
10349__Conservative__uk.proc.d.2011-01-25.1,have
10349__Conservative__uk.proc.d.2011-01-25.1,achieve
10349__Conservative__uk.proc.d.2011-01-25.1,do
10349__Conservative__uk.proc.d.2011-01-25.1,let
10349__Conservative__uk.proc.d.2011-01-25.1,influence
10349__Conservative__uk.proc.d.2011-01-25.1,use
10349__Conservative__uk.proc.d.2011-01-25.1,let
10349__Conservative__uk.proc.d.2011-01-25.1,tell
10349__Conservative__uk.proc.d.2011-01-25.1,do
10349__Conservative__uk.proc.d.2011-01-25.1,tell
10349__Conservative__uk.proc.d.2011-01-25.1,cut
10349__Conservative__uk.proc.d.2011-01-25.1,get
10349__Conservative__uk.proc.d.2011-01-25.1,commission
10349__Conservative__uk.proc.d.2011-01-25.1,improve
10349__Conservative__uk.proc.d.2011-01-25.1,be
24945__Conservative__uk.proc.d.2011-01-27.3,entail
24945__Conservative__uk.proc.d.2011-01-27.3,take
24945__Conservative__uk.proc.d.2011-01-27.3,spend
10659__Conservative__uk.proc.d.2011-01-27.3,do
10659__Conservative__uk.proc.d.2011-01-27.3,mention
10659__Conservative__uk.proc.d.2011-01-27.3,put
24947__Conservative__uk.proc.d.2011-01-27.5,reassure
24947__Conservative__uk.proc.d.2011-01-27.5,take
24947__Conservative__uk.proc.d.2011-01-27.5,have
24947__Conservative__uk.proc.d.2011-01-27.5,administer
24947__Conservative__uk.proc.d.2011-01-27.5,urge
24947__Conservative__uk.proc.d.2011-01-27.5,keep
24947__Conservative__uk.proc.d.2011-01-27.5,increase
24947__Conservative__uk.proc.d.2011-01-27.5,afford
10349__Conservative__uk.proc.d.2011-01-31.3,waste
10349__Conservative__uk.proc.d.2011-01-31.3,grow
10349__Conservative__uk.proc.d.2011-01-31.3,take
10349__Conservative__uk.proc.d.2011-01-31.3,understand
10349__Conservative__uk.proc.d.2011-01-31.3,deal
10349__Conservative__uk.proc.d.2011-01-31.3,be
10349__Conservative__uk.proc.d.2011-01-31.3,have
10349__Conservative__uk.proc.d.2011-01-31.3,reduce
10349__Conservative__uk.proc.d.2011-01-31.3,commission
10349__Conservative__uk.proc.d.2011-01-31.3,improve
10349__Conservative__uk.proc.d.2011-01-31.3,be
10349__Conservative__uk.proc.d.2011-01-31.3,engage
10349__Conservative__uk.proc.d.2011-01-31.3,deliver
10349__Conservative__uk.proc.d.2011-01-31.3,be
10349__Conservative__uk.proc.d.2011-01-31.3,cut
10349__Conservative__uk.proc.d.2011-01-31.3,be
10349__Conservative__uk.proc.d.2011-01-31.3,get
10349__Conservative__uk.proc.d.2011-01-31.3,change
10349__Conservative__uk.proc.d.2011-01-31.3,abolish
10349__Conservative__uk.proc.d.2011-01-31.3,inject
10349__Conservative__uk.proc.d.2011-01-31.3,add
10349__Conservative__uk.proc.d.2011-01-31.3,be
10349__Conservative__uk.proc.d.2011-01-31.3,oppose
10349__Conservative__uk.proc.d.2011-01-31.3,pursue
10268__Labour__uk.proc.d.2011-01-31.3,state
10268__Labour__uk.proc.d.2011-01-31.3,aim
10268__Labour__uk.proc.d.2011-01-31.3,want
10268__Labour__uk.proc.d.2011-01-31.3,hear
10268__Labour__uk.proc.d.2011-01-31.3,say
10268__Labour__uk.proc.d.2011-01-31.3,want
10268__Labour__uk.proc.d.2011-01-31.3,commission
10268__Labour__uk.proc.d.2011-01-31.3,put
10268__Labour__uk.proc.d.2011-01-31.3,improve
10268__Labour__uk.proc.d.2011-01-31.3,do
10268__Labour__uk.proc.d.2011-01-31.3,say
10268__Labour__uk.proc.d.2011-01-31.3,turn
10268__Labour__uk.proc.d.2011-01-31.3,run
10268__Labour__uk.proc.d.2011-01-31.3,do
10175__Conservative__uk.proc.d.2011-01-31.3,quote
24849__Conservative__uk.proc.d.2011-01-31.3,concede
24849__Conservative__uk.proc.d.2011-01-31.3,represent
24849__Conservative__uk.proc.d.2011-01-31.3,be
24849__Conservative__uk.proc.d.2011-01-31.3,represent
11224__Conservative__uk.proc.d.2011-01-31.3,let
11224__Conservative__uk.proc.d.2011-01-31.3,point
11224__Conservative__uk.proc.d.2011-01-31.3,sketch
11224__Conservative__uk.proc.d.2011-01-31.3,spend
11224__Conservative__uk.proc.d.2011-01-31.3,inform
11224__Conservative__uk.proc.d.2011-01-31.3,reform
11224__Conservative__uk.proc.d.2011-01-31.3,see
11224__Conservative__uk.proc.d.2011-01-31.3,drive
11224__Conservative__uk.proc.d.2011-01-31.3,distort
11224__Conservative__uk.proc.d.2011-01-31.3,fall
11224__Conservative__uk.proc.d.2011-01-31.3,widen
11224__Conservative__uk.proc.d.2011-01-31.3,occur
24756__Conservative__uk.proc.d.2011-01-31.3,stand
24756__Conservative__uk.proc.d.2011-01-31.3,defend
24756__Conservative__uk.proc.d.2011-01-31.3,tick
24756__Conservative__uk.proc.d.2011-01-31.3,put
24756__Conservative__uk.proc.d.2011-01-31.3,want
24756__Conservative__uk.proc.d.2011-01-31.3,deliver
24756__Conservative__uk.proc.d.2011-01-31.3,benefit
24756__Conservative__uk.proc.d.2011-01-31.3,reform
24756__Conservative__uk.proc.d.2011-01-31.3,make
24756__Conservative__uk.proc.d.2011-01-31.3,centre
24756__Conservative__uk.proc.d.2011-01-31.3,cut
24756__Conservative__uk.proc.d.2011-01-31.3,put
24756__Conservative__uk.proc.d.2011-01-31.3,use
24756__Conservative__uk.proc.d.2011-01-31.3,be
24756__Conservative__uk.proc.d.2011-01-31.3,look
24756__Conservative__uk.proc.d.2011-01-31.3,be
24756__Conservative__uk.proc.d.2011-01-31.3,take
24756__Conservative__uk.proc.d.2011-01-31.3,deliver
24756__Conservative__uk.proc.d.2011-01-31.3,have
24756__Conservative__uk.proc.d.2011-01-31.3,go
24756__Conservative__uk.proc.d.2011-01-31.3,make
24756__Conservative__uk.proc.d.2011-01-31.3,help
24756__Conservative__uk.proc.d.2011-01-31.3,change
24756__Conservative__uk.proc.d.2011-01-31.3,say
24756__Conservative__uk.proc.d.2011-01-31.3,do
24756__Conservative__uk.proc.d.2011-01-31.3,reduce
24756__Conservative__uk.proc.d.2011-01-31.3,get
24756__Conservative__uk.proc.d.2011-01-31.3,put
24756__Conservative__uk.proc.d.2011-01-31.3,go
24756__Conservative__uk.proc.d.2011-01-31.3,remove
24756__Conservative__uk.proc.d.2011-01-31.3,cost
24756__Conservative__uk.proc.d.2011-01-31.3,deliver
10029__Labour__uk.proc.d.2011-01-31.3,centralise
10029__Labour__uk.proc.d.2011-01-31.3,commission
10029__Labour__uk.proc.d.2011-01-31.3,mean
10029__Labour__uk.proc.d.2011-01-31.3,commission
10029__Labour__uk.proc.d.2011-01-31.3,commission
10029__Labour__uk.proc.d.2011-01-31.3,know
10029__Labour__uk.proc.d.2011-01-31.3,make
10029__Labour__uk.proc.d.2011-01-31.3,strip
10029__Labour__uk.proc.d.2011-01-31.3,do
10029__Labour__uk.proc.d.2011-01-31.3,commission
10029__Labour__uk.proc.d.2011-01-31.3,need
10029__Labour__uk.proc.d.2011-01-31.3,squeeze
10029__Labour__uk.proc.d.2011-01-31.3,take
10029__Labour__uk.proc.d.2011-01-31.3,meet
10029__Labour__uk.proc.d.2011-01-31.3,be
10029__Labour__uk.proc.d.2011-01-31.3,treat
24901__Conservative__uk.proc.d.2011-01-31.3,talk
24901__Conservative__uk.proc.d.2011-01-31.3,remove
24901__Conservative__uk.proc.d.2011-01-31.3,invest
10222__Liberal_Democrats__uk.proc.d.2011-01-31.3,generate
10222__Liberal_Democrats__uk.proc.d.2011-01-31.3,exist
24849__Conservative__uk.proc.d.2011-01-31.3,spend
24849__Conservative__uk.proc.d.2011-01-31.3,reorganise
24849__Conservative__uk.proc.d.2011-01-31.3,add
24849__Conservative__uk.proc.d.2011-01-31.3,welcome
24849__Conservative__uk.proc.d.2011-01-31.3,be
24849__Conservative__uk.proc.d.2011-01-31.3,say
24849__Conservative__uk.proc.d.2011-01-31.3,carry
