w,p1,p2,p12,pmi_reg,pmi_2,pmi_3,npmi,period
might,682,19186,7,-20.834039348612972,-18.026684426555367,-15.219329504497766,10.706578286118367,1982-1985
activity,682,5595,3,-20.278587844166772,-18.693625343445618,-17.10866284272446,18.458366116358746,1982-1985
case,682,30303,13,-20.60036121815304,-16.899921500011946,-13.199481781870855,8.031488480747502,1982-1985
highly,682,2686,5,-18.482943423564254,-16.16101532867689,-13.839087233789527,11.484098442549303,1982-1985
eloquent,682,266,2,-16.46891036452536,-15.468910364525362,-14.468910364525362,23.759615311745588,1982-1985
relatively,682,1824,2,-19.246517943188916,-18.246517943188916,-17.246517943188916,27.766855991019103,1982-1985
technological,682,761,2,-17.985380572527717,-16.985380572527717,-15.985380572527717,25.947419360486442,1982-1985
past,682,14218,6,-20.624096347844148,-18.03913384712299,-15.454171346401836,11.510527334748588,1982-1985
cumbersome,682,170,3,-15.23805636444072,-13.653093863719564,-12.068131362998406,13.870276640464677,1982-1985
financial,682,11544,3,-21.323521012794217,-19.73855851207306,-18.1535960113519,19.40950527564692,1982-1985
recruit,682,727,2,-17.919439482943766,-16.91943948294377,-15.919439482943769,25.852286477552862,1982-1985
expansion,682,1838,5,-17.93562088542585,-15.613692790538483,-13.291764695651121,11.144027829132076,1982-1985
care,682,7332,4,-20.25361899956406,-18.25361899956406,-16.25361899956406,14.60989784536278,1982-1985
overman,682,115,2,-15.259117979968549,-14.259117979968549,-13.259117979968549,22.014253838040243,1982-1985
frightened,682,265,2,-16.463476478474735,-15.463476478474735,-14.463476478474735,23.751775871287595,1982-1985
little,682,10382,4,-20.755424701416,-18.755424701416,-16.755424701416,14.97187414413858,1982-1985
tribute,682,3038,2,-19.982534083526257,-18.982534083526257,-17.982534083526257,28.82870282669802,1982-1985
finally,682,1975,2,-19.361264866976,-18.361264866976,-17.361264866976,27.932400808923994,1982-1985
apparatus,682,263,3,-15.867584417595317,-14.282621916874163,-12.697659416153007,14.443297768708016,1982-1985
good,682,31086,13,-20.63716557985432,-16.936725861713228,-13.236286143572132,8.045837443074658,1982-1985
bungle,682,42,2,-13.805945351802935,-12.805945351802935,-11.805945351802935,19.91776889383013,1982-1985
interest,682,24418,7,-21.181930425160537,-18.374575503102932,-15.567220581045328,10.885358933681388,1982-1985
agency,682,2995,4,-18.96196821670032,-16.96196821670032,-14.961968216700322,13.678168755863847,1982-1985
nature,682,4059,7,-18.59318163166426,-15.785826709606656,-12.978471787549054,9.55500521989196,1982-1985
confident,682,988,2,-18.361995160608853,-17.361995160608853,-16.361995160608853,26.490759359037536,1982-1985
basis,682,9841,4,-20.678217137150998,-18.678217137150998,-16.678217137150998,14.916180659096462,1982-1985
valuable,682,2148,2,-19.482406207009586,-18.482406207009586,-17.482406207009586,28.10717081943709,1982-1985
compose,682,221,2,-16.201530488415603,-15.201530488415605,-14.201530488415605,23.373867690448538,1982-1985
recognise,682,11494,5,-20.58029316797222,-18.258365073084857,-15.936436978197495,12.787255108739645,1982-1985
intention,682,5153,4,-19.7448248061772,-17.744824806177203,-15.744824806177203,14.242880415546617,1982-1985
private,682,15196,9,-20.13510692424688,-16.96518192280457,-13.795256921362258,9.163882077387578,1982-1985
states,682,8204,3,-20.83077720478287,-19.245814704061715,-17.660852203340557,18.96099053291751,1982-1985
actually,682,1301,2,-18.75903317574197,-17.75903317574197,-16.75903317574197,27.063564134514483,1982-1985
democracy,682,3758,9,-18.119452279001916,-14.949527277559604,-11.779602276117291,8.246518114670295,1982-1985
mountain,682,223,2,-16.214527828944476,-15.214527828944476,-14.214527828944476,23.392618889174287,1982-1985
without,682,14728,23,-18.73633988431707,-14.212777928260055,-9.68921597220304,5.975561935063203,1982-1985
possible,682,17044,10,-20.14867617031503,-16.826748075427666,-13.504819980540304,8.750458878423363,1982-1985
already,682,14512,11,-19.7791550509154,-16.3197234322781,-12.860291813640803,8.24854833123421,1982-1985
price,682,14131,4,-21.200203872192574,-19.200203872192574,-17.200203872192574,15.292714496123613,1982-1985
oppose,682,4370,3,-19.922082992690978,-18.33712049196982,-16.752157991248666,18.133861416062704,1982-1985
always,682,10102,8,-19.715981255455375,-16.715981255455375,-13.715981255455377,9.481382794501744,1982-1985
intend,682,8497,2,-21.46636577857399,-20.46636577857399,-19.466365778573994,30.96941945465725,1982-1985
business,682,12907,13,-19.36905430152872,-15.668614583387628,-11.968174865246535,7.551437319876665,1982-1985
occasion,682,6566,3,-20.509464462875997,-18.924501962154842,-17.339539461433684,18.66851907121885,1982-1985
describe,682,6007,8,-18.966056877550646,-15.966056877550644,-12.966056877550644,9.120745400820113,1982-1985
release,682,2002,2,-19.380854187860166,-18.38085418786017,-17.38085418786017,27.96066222501796,1982-1985
collar,682,99,2,-15.042984549103783,-14.042984549103782,-13.042984549103782,21.70243920916133,1982-1985
proliferation,682,234,2,-16.283992648607576,-15.283992648607576,-14.283992648607576,23.49283544001849,1982-1985
licence,682,3967,2,-20.367460611169452,-19.367460611169452,-18.367460611169452,29.384034419235466,1982-1985
operate,682,6618,5,-19.783879410449348,-17.461951315561986,-15.140023220674626,12.292415418826797,1982-1985
bearsden,682,140,2,-15.54291094596914,-14.54291094596914,-13.54291094596914,22.423680542728466,1982-1985
desire,682,2087,2,-19.44084281418401,-18.44084281418401,-17.44084281418401,28.04720751872511,1982-1985
turn,682,6472,2,-21.07362382145415,-20.073623821454152,-19.073623821454152,30.40281258077143,1982-1985
requirement,682,4624,4,-19.58855361152485,-17.58855361152485,-15.588553611524851,14.130154576767248,1982-1985
intervention,682,3588,3,-19.637629603222276,-18.052667102501122,-16.467704601779968,17.87494078282133,1982-1985
largely,682,1837,2,-19.256763840135523,-18.256763840135523,-17.256763840135523,27.78163769573343,1982-1985
whose,682,4559,5,-19.246201528001578,-16.924273433114212,-14.602345338226852,11.958337366921961,1982-1985
strange,682,1053,2,-18.453917650049892,-17.45391765004989,-16.45391765004989,26.623375478700293,1982-1985
like,682,20203,12,-20.13094734656033,-16.545984845839172,-12.961022345118018,8.101289176508018,1982-1985
impose,682,5461,8,-18.828577370498436,-15.828577370498436,-12.828577370498436,9.054631733137418,1982-1985
difficulty,682,9904,5,-20.365495433351075,-18.043567338463713,-15.72163924357635,12.653793772355264,1982-1985
stalinist,682,20,3,-12.150593523190379,-10.565631022469223,-8.980668521748067,11.059946851605869,1982-1985
easy,682,3654,3,-19.663926346930506,-18.078963846209348,-16.494001345488194,17.898877110477112,1982-1985
double,682,2343,2,-19.60776916788731,-18.60776916788731,-17.60776916788731,28.288031341406537,1982-1985
seem,682,11599,4,-20.91534073830323,-18.91534073830323,-16.91534073830323,15.08722918082649,1982-1985
generally,682,3491,2,-20.183052570576926,-19.183052570576926,-18.183052570576926,29.117989853572578,1982-1985
continue,682,18164,6,-20.977459749727352,-18.392497249006194,-15.807534748285038,11.707743204373903,1982-1985
therefore,682,19158,5,-21.317359172428063,-18.995431077540697,-16.673502982653336,13.245219966384331,1982-1985
envisage,682,1692,5,-17.81621368725676,-15.4942855923694,-13.172357497482036,11.06983596547174,1982-1985
large,682,13275,20,-18.78812407471569,-14.466195979828328,-10.144267884940964,6.271629891821533,1982-1985
interruption,682,3409,2,-20.148760813164117,-19.148760813164117,-18.14876081316412,29.06851730520975,1982-1985
critically,682,143,2,-15.573499265802564,-14.573499265802564,-13.573499265802564,22.467810160061273,1982-1985
waste,682,2793,15,-16.954337191695604,-13.047446596087086,-9.140556000478567,6.260717465575409,1982-1985
greatly,682,2280,2,-19.568446038076278,-18.568446038076278,-17.568446038076278,28.23130005703593,1982-1985
instrument,682,1395,2,-18.859677335740724,-17.859677335740724,-16.859677335740724,27.20876296503912,1982-1985
jungle,682,72,3,-13.998590429745331,-12.413627929024173,-10.828665428303017,12.742066126637237,1982-1985
behave,682,852,2,-18.148337549250012,-17.148337549250012,-16.148337549250012,26.182516582681956,1982-1985
party,682,27796,4,-22.176217594566744,-20.176217594566744,-18.176217594566744,15.99675957467801,1982-1985
speed,682,1764,4,-18.198262774581693,-16.198262774581693,-14.198262774581693,13.127271728841619,1982-1985
united,682,25147,8,-21.031726607479992,-18.031726607479992,-15.03172660747999,10.114122559314616,1982-1985
otherwise,682,3228,2,-20.070052792301954,-19.070052792301954,-18.070052792301954,28.954965633833723,1982-1985
burden,682,4685,18,-17.437536260128407,-13.267611258686099,-9.097686257243785,6.032973513698041,1982-1985
sacrosanct,682,70,2,-14.54291094596914,-13.54291094596914,-12.54291094596914,20.980985501839502,1982-1985
great,682,35624,32,-19.534189825467077,-14.534189825467076,-9.534189825467076,5.6363757577969995,1982-1985
instead,682,4091,4,-19.41186575091222,-17.41186575091222,-15.41186575091222,14.002701226621687,1982-1985
regulate,682,502,3,-16.80020898225379,-15.215246481532633,-13.630283980811477,15.292209231175935,1982-1985
associate,682,1807,3,-18.648046219167615,-17.06308371844646,-15.478121217725304,16.974183168636646,1982-1985
bureaucracy,682,682,682,-9.413627929024173,0.0,9.413627929024173,1.4426950408889634,1982-1985
high,682,21318,8,-20.79341240307655,-17.79341240307655,-14.793412403076552,9.999517652359202,1982-1985
administration,682,3973,22,-16.910209388474975,-12.450777769837678,-7.99134615120038,5.470714053151418,1982-1985
reward,682,556,2,-17.532569001747678,-16.53256900174768,-15.532569001747682,25.29415035286494,1982-1985
structure,682,3674,12,-17.671801339414365,-14.08683883869321,-10.501876337972053,7.111656021735076,1982-1985
collect,682,1007,2,-18.38947589703096,-17.389475897030955,-16.389475897030955,26.530405681193688,1982-1985
scotland,682,12974,2,-22.076963652502524,-21.076963652502524,-20.076963652502524,31.85032597935129,1982-1985
problem,682,37710,25,-19.972431269278474,-15.328575079503748,-10.684718889729025,6.204784637846743,1982-1985
operation,682,8812,2,-21.518881708725058,-20.518881708725058,-19.518881708725058,31.045183926653866,1982-1985
flow,682,1718,2,-19.160142250162636,-18.160142250162636,-17.160142250162636,27.64224220703674,1982-1985
hard,682,4640,2,-20.593537019039108,-19.593537019039108,-18.593537019039108,29.710193731731007,1982-1985
fall,682,8452,4,-20.458704980959112,-18.458704980959112,-16.458704980959112,14.757836109520023,1982-1985
contain,682,4812,2,-20.646048856200252,-19.64604885620025,-18.64604885620025,29.78595229879136,1982-1985
transfer,682,5003,2,-20.702205666016877,-19.702205666016877,-18.702205666016877,29.866969449825948,1982-1985
play,682,5237,4,-19.768152818473524,-17.768152818473524,-15.768152818473524,14.25970801937347,1982-1985
overhead,682,276,4,-15.522152385802343,-13.522152385802343,-11.522152385802341,11.196866135459917,1982-1985
union,682,18027,6,-20.966537135558035,-18.38157463483688,-15.796612134115724,11.701647177336287,1982-1985
cutback,682,292,2,-16.60345248790419,-15.60345248790419,-14.60345248790419,23.953718565934896,1982-1985
wild,682,293,2,-16.60838478344642,-15.608384783446422,-14.608384783446422,23.960834364253873,1982-1985
close,682,8024,3,-20.798771318915197,-19.21380881819404,-17.628846317472885,18.931857520117813,1982-1985
strict,682,693,2,-17.850339471161387,-16.850339471161387,-15.850339471161387,25.752596233229056,1982-1985
believe,682,32675,18,-20.23960254315202,-16.069677541709705,-11.899752540267395,7.002421916094269,1982-1985
federal,682,689,2,-17.841988101728464,-16.841988101728464,-15.841988101728463,25.740547753963547,1982-1985
intolerable,682,611,2,-17.668656498842903,-16.668656498842903,-15.668656498842902,25.490483110051212,1982-1985
centralisation,682,202,3,-15.48687691105481,-13.901914410333655,-12.3169519096125,14.096762862383555,1982-1985
extremely,682,5914,3,-20.35858395642334,-18.773621455702187,-17.18865895498103,18.53118171571232,1982-1985
vested,682,432,2,-17.16851543118764,-16.16851543118764,-15.168515431187641,24.76893207200005,1982-1985
stock,682,4260,2,-20.470265644137374,-19.470265644137374,-18.470265644137374,29.53235073047671,1982-1985
slow,682,892,4,-17.214527828944476,-15.214527828944476,-13.214527828944476,12.417656965031625,1982-1985
rule,682,9000,9,-19.37941221368626,-16.20948721224395,-13.039562210801634,8.819950592934232,1982-1985
confidence,682,3525,4,-19.19703547119769,-17.19703547119769,-15.19703547119769,13.847733937033217,1982-1985
efficient,682,2340,3,-19.020958242773784,-17.43599574205263,-15.851033241331473,17.313622320603777,1982-1985
despite,682,4231,4,-19.460410899380523,-17.460410899380523,-15.460410899380523,14.037719149098907,1982-1985
present,682,24229,11,-20.518643551811323,-17.059211933174026,-13.59978031453673,8.556938989193567,1982-1985
eliminate,682,789,6,-16.452546918316475,-13.867584417595321,-11.282621916874161,9.1823412689454,1982-1985
money,682,23808,27,-19.197899237968738,-14.443011735805268,-9.6881242336418,5.8248936517428715,1982-1985
away,682,8142,14,-18.59744051310658,-14.790085591048975,-10.98273066899137,7.047001330515944,1982-1985
purpose,682,9273,2,-21.592448368603552,-20.592448368603552,-19.592448368603552,31.151318182035332,1982-1985
must,682,48857,16,-20.989905588101834,-16.989905588101834,-12.989905588101834,7.570508175170515,1982-1985
follow,682,12376,3,-21.42392290975205,-19.838960409030896,-18.253997908309742,19.50089502068569,1982-1985
possibility,682,4607,2,-20.583239811628385,-19.583239811628385,-18.583239811628385,29.695338001664553,1982-1985
avoid,682,3144,14,-17.224658509225176,-13.417303587167572,-9.609948665109966,6.526822405838495,1982-1985
social,682,12113,2,-21.977896526959686,-20.977896526959686,-19.977896526959686,31.707402328615512,1982-1985
import,682,4172,2,-20.44015137154394,-19.44015137154394,-18.44015137154394,29.488905018746188,1982-1985
child,682,12223,2,-21.99093873071381,-20.99093873071381,-19.99093873071381,31.72621825129385,1982-1985
ever,682,5728,4,-19.897443706288428,-17.897443706288428,-15.897443706288428,14.352971680714816,1982-1985
unable,682,2526,3,-19.131304352090567,-17.546341851369412,-15.961379350648258,17.414063677809565,1982-1985
1983,682,5769,2,-20.907733477085227,-19.907733477085227,-18.907733477085227,30.163483403619022,1982-1985
draw,682,8486,3,-20.879534391593754,-19.294571890872596,-17.70960939015144,19.005371236932753,1982-1985
removal,682,980,2,-18.350265868026746,-17.350265868026746,-16.350265868026746,26.473837566796195,1982-1985
property,682,4956,3,-20.10362590044362,-18.518663399722463,-16.933700899001305,18.299108892015056,1982-1985
constituency,682,15437,2,-22.32773271754932,-21.32773271754932,-20.32773271754932,32.21210926590266,1982-1985
content,682,1959,2,-19.34952961129176,-18.34952961129176,-17.34952961129176,27.915470413744774,1982-1985
land,682,7279,2,-21.243152478102516,-20.243152478102516,-19.243152478102516,30.647390733006596,1982-1985
important,682,25242,5,-21.715238437626756,-19.393310342739394,-17.071382247852032,13.492436253589188,1982-1985
hirst,682,64,2,-14.413627929024173,-13.413627929024173,-12.413627929024173,20.794469534421836,1982-1985
hansard,682,814,2,-18.082512913290422,-17.082512913290422,-16.082512913290422,26.087551706814736,1982-1985
stand,682,8865,2,-21.527532844810224,-20.527532844810224,-19.527532844810224,31.057664877781992,1982-1985
would,682,114777,88,-19.762670356189517,-13.30323873755222,-6.843807118914923,4.413934259375722,1982-1985
succeed,682,1938,2,-19.333980784439255,-18.33398078443925,-17.33398078443925,27.893038198353025,1982-1985
well,682,38875,9,-21.49025798237455,-18.32033298093224,-15.150407979489925,9.780637902943914,1982-1985
nine,682,1586,2,-19.044804984728152,-18.044804984728152,-17.044804984728152,27.475845706164716,1982-1985
