id,adj
11626__Conservative__uk.proc.d.2006-07-13.3,process
10766__Labour__uk.proc.d.2006-07-13.3,scheme
10626__Liberal_Democrats__uk.proc.d.2006-07-18.4,structures
10501__Labour__uk.proc.d.2006-07-19.7,burden
10162__Conservative__uk.proc.d.2006-07-19.7,carpet
13736__Conservative__uk.proc.d.2006-07-19.10,burden
10162__Conservative__uk.proc.d.2006-07-20.2,burden
10678__Labour__uk.proc.d.2006-07-20.5,burdens
10372__Labour__uk.proc.d.2006-07-24.3,nature
10314__Labour__uk.proc.d.2006-10-09.4,chase
11812__Liberal_Democrats__uk.proc.d.2006-10-09.4,foot
10071__Labour__uk.proc.d.2006-10-10.2,exercise
10319__Labour__uk.proc.d.2006-10-10.6,process
10175__Conservative__uk.proc.d.2006-10-11.4,change
10175__Conservative__uk.proc.d.2006-10-11.4,changes
10422__Conservative__uk.proc.d.2006-10-11.4,problems
10426__Conservative__uk.proc.d.2006-10-12.3,changes
10431__Labour__uk.proc.d.2006-10-18.3,burden
10431__Labour__uk.proc.d.2006-10-18.3,activity
10431__Labour__uk.proc.d.2006-10-18.3,regulation
10431__Labour__uk.proc.d.2006-10-18.3,route
10169__Labour__uk.proc.d.2006-10-20.2,way
10585__Labour__uk.proc.d.2006-10-25.2,restraints
10047__Labour__uk.proc.d.2006-10-25.2,constraints
11545__Labour__uk.proc.d.2006-10-25.4,requirement
10271__Conservative__uk.proc.d.2006-10-26.4,state
11027__Labour__uk.proc.d.2006-11-02.5,burdens
11565__Liberal_Democrats__uk.proc.d.2006-11-07.2,bungles
10194__Conservative__uk.proc.d.2006-11-16.3,burden
10190__Conservative__uk.proc.d.2006-11-16.3,tidiness
10041__Conservative__uk.proc.d.2006-11-20.2,performance
11644__Labour__uk.proc.d.2006-11-20.2,controls
10222__Liberal_Democrats__uk.proc.d.2006-11-20.2,convenience
11759__Conservative__uk.proc.d.2006-11-23.4,approach
10328__Labour__uk.proc.d.2006-11-27.5,nightmare
10473__Conservative__uk.proc.d.2006-11-29.1,delays
10288__Labour__uk.proc.d.2006-12-06.4,state
11816__Conservative__uk.proc.d.2006-12-06.4,EU
10119__Conservative__uk.proc.d.2006-12-06.4,body
10119__Conservative__uk.proc.d.2006-12-06.4,mechanisms
10119__Conservative__uk.proc.d.2006-12-06.4,organisation
11450__Labour__uk.proc.d.2006-12-11.3,system
11858__Conservative__uk.proc.d.2006-12-12.3,nature
10575__Conservative__uk.proc.d.2006-12-13.3,way
11245__Conservative__uk.proc.d.2006-12-18.13,constraints
10219__Labour__uk.proc.d.2006-12-19.6,managers
10155__Liberal_Democrats__uk.proc.d.2007-01-08.10,procedures
10499__Conservative__uk.proc.d.2007-01-09.2,year
10512__Labour__uk.proc.d.2007-01-09.2,mismatch
10450__Labour__uk.proc.d.2007-01-11.3,incompetence
10590__Liberal_Democrats__uk.proc.d.2007-01-11.3,nightmare
10400__Labour__uk.proc.d.2007-01-15.1,duplication
10901__Conservative__uk.proc.d.2007-01-15.2,scheme
11573__Conservative__uk.proc.d.2007-01-22.3,nature
11573__Conservative__uk.proc.d.2007-01-22.3,model
11558__Labour__uk.proc.d.2007-01-22.3,burden
11350__Liberal_Democrats__uk.proc.d.2007-01-30.5,process
10726__Conservative__uk.proc.d.2007-01-30.5,paperwork
10041__Conservative__uk.proc.d.2007-01-31.4,demands
10041__Conservative__uk.proc.d.2007-01-31.4,procedures
10041__Conservative__uk.proc.d.2007-01-31.4,load
10901__Conservative__uk.proc.d.2007-02-05.4,delays
10606__Labour__uk.proc.d.2007-02-08.3,marathon
10258__Liberal_Democrats__uk.proc.d.2007-02-19.3,nightmare
10202__Labour__uk.proc.d.2007-02-22.4,system
10075__Labour__uk.proc.d.2007-02-27.5,neatness
11408__Conservative__uk.proc.d.2007-02-27.5,system
10221__Conservative__uk.proc.d.2007-02-28.6,system
10162__Conservative__uk.proc.d.2007-02-28.6,reshuffling
10222__Liberal_Democrats__uk.proc.d.2007-03-06.4,convenience
10431__Labour__uk.proc.d.2007-03-13.5,system
11522__Conservative__uk.proc.d.2007-03-14.5,process
10323__Labour__uk.proc.d.2007-03-21.5,process
10561__Conservative__uk.proc.d.2007-03-22.5,interference
11784__Liberal_Democrats__uk.proc.d.2007-03-22.5,strictures
11784__Liberal_Democrats__uk.proc.d.2007-03-22.5,system
10362__Conservative__uk.proc.d.2007-03-22.5,centralism
11113__Labour__uk.proc.d.2007-03-26.5,scheme
10373__Conservative__uk.proc.d.2007-03-26.5,approach
11185__Liberal_Democrats__uk.proc.d.2007-03-27.2,nonsense
10506__Labour__uk.proc.d.2007-03-27.7,reviews
11048__Conservative__uk.proc.d.2007-04-17.2,minefield
11559__Labour__uk.proc.d.2007-04-30.6,rules
10298__Liberal_Democrats__uk.proc.d.2007-05-02.3,system
10298__Liberal_Democrats__uk.proc.d.2007-05-02.3,way
10061__Labour__uk.proc.d.2007-05-08.7,hoops
10683__Labour__uk.proc.d.2007-05-16.4,burden
10770__Conservative__uk.proc.d.2007-05-17.3,system
10282__Labour__uk.proc.d.2007-05-22.3,measure
10652__Labour__uk.proc.d.2007-05-22.4,regime
10669__Labour__uk.proc.d.2007-06-05.3,barriers
10332__Labour__uk.proc.d.2007-06-07.2,approach
13736__Conservative__uk.proc.d.2007-06-07.4,burdens
11759__Conservative__uk.proc.d.2007-06-13.10,nature
10371__Conservative__uk.proc.d.2007-06-18.4,burdens
10160__Conservative__uk.proc.d.2007-06-20.4,structure
10288__Labour__uk.proc.d.2007-06-20.4,elites
11927__Conservative__uk.proc.d.2007-06-20.5,body
10262__Liberal_Democrats__uk.proc.d.2007-06-21.3,systems
11740__Labour__uk.proc.d.2007-06-25.7,duplication
11581__Liberal_Democrats__uk.proc.d.2007-06-26.4,burden
10252__Labour__uk.proc.d.2007-07-04.4,process
11971__Liberal_Democrats__uk.proc.d.2007-07-04.4,sabotage
11408__Conservative__uk.proc.d.2007-07-04.4,problem
10271__Conservative__uk.proc.d.2007-07-05.1,bodies
10461__Labour__uk.proc.d.2007-07-17.5,nightmare
10221__Conservative__uk.proc.d.2007-07-18.3,blancmange
10355__Conservative__uk.proc.d.2007-07-24.4,requirements
11312__Scottish_National_Party__uk.proc.d.2007-07-25.6,layer
11420__Liberal_Democrats__uk.proc.d.2007-07-26.4,rules
10282__Labour__uk.proc.d.2007-07-26.5,way
10312__Conservative__uk.proc.d.2007-07-26.5,jam
11917__Conservative__uk.proc.d.2007-10-10.4,nightmare
10968__Liberal_Democrats__uk.proc.d.2007-10-10.4,nightmare
11545__Labour__uk.proc.d.2007-10-18.2,process
11545__Labour__uk.proc.d.2007-10-18.2,processes
10022__Liberal_Democrats__uk.proc.d.2007-10-18.2,filling
10500__Labour__uk.proc.d.2007-10-18.2,organisations
11884__Conservative__uk.proc.d.2007-10-18.2,demands
10606__Labour__uk.proc.d.2007-10-18.3,marathon
10499__Conservative__uk.proc.d.2007-10-25.4,mess
11858__Conservative__uk.proc.d.2007-11-13.4,mindset
11858__Conservative__uk.proc.d.2007-11-21.4,change
10225__Conservative__uk.proc.d.2007-11-21.4,restrictions
10677__Liberal_Democrats__uk.proc.d.2007-11-26.2,overkill
10770__Conservative__uk.proc.d.2007-11-27.4,style
11995__Liberal_Democrats__uk.proc.d.2007-12-05.4,system
10662__Conservative__uk.proc.d.2007-12-10.4,approach
10575__Conservative__uk.proc.d.2007-12-12.1,performance
10262__Liberal_Democrats__uk.proc.d.2007-12-12.3,nightmare
11573__Conservative__uk.proc.d.2008-01-09.3,boxes
10400__Labour__uk.proc.d.2008-01-14.1,processes
10312__Conservative__uk.proc.d.2008-01-15.4,interference
10252__Labour__uk.proc.d.2008-01-16.4,regulation
10303__Labour__uk.proc.d.2008-01-17.1,scheme
10577__Labour__uk.proc.d.2008-01-21.3,efficiency
10243__Conservative__uk.proc.d.2008-01-29.3,model
10303__Labour__uk.proc.d.2008-01-30.3,stalemates
11592__Labour__uk.proc.d.2008-02-01.2,hoops
10084__Liberal_Democrats__uk.proc.d.2008-02-06.4,regulation
10084__Liberal_Democrats__uk.proc.d.2008-02-06.4,regulations
10549__Labour__uk.proc.d.2008-02-20.2,system
10160__Labour__uk.proc.d.2008-02-20.5,interests
11115__Conservative__uk.proc.d.2008-02-25.4,procedures
10439__Liberal_Democrats__uk.proc.d.2008-02-25.4,complexity
10575__Conservative__uk.proc.d.2008-02-25.4,performance
11715__Conservative__uk.proc.d.2008-02-25.4,mechanism
10251__Conservative__uk.proc.d.2008-02-26.3,war
10228__Conservative__uk.proc.d.2008-02-28.3,hole
10600__Labour__uk.proc.d.2008-02-28.3,nightmare
11971__Liberal_Democrats__uk.proc.d.2008-03-04.3,burden
11971__Liberal_Democrats__uk.proc.d.2008-03-04.3,burden
10548__Labour__uk.proc.d.2008-03-05.2,monstrosity
10548__Labour__uk.proc.d.2008-03-05.3,institutions
10426__Conservative__uk.proc.d.2008-03-06.4,access
10486__Labour__uk.proc.d.2008-03-11.2,fashion
10537__Conservative__uk.proc.d.2008-03-11.3,elite
10578__Liberal_Democrats__uk.proc.d.2008-03-20.13,nightmare
10251__Conservative__uk.proc.d.2008-03-25.3,procedures
10606__Labour__uk.proc.d.2008-03-26.5,marathon
11927__Conservative__uk.proc.d.2008-03-26.5,control
10715__Conservative__uk.proc.d.2008-04-03.2,complexity
10257__Conservative__uk.proc.d.2008-04-21.4,powers
11640__Conservative__uk.proc.d.2008-04-23.5,command
10467__Labour__uk.proc.d.2008-05-01.4,problems
10785__Liberal_Democrats__uk.proc.d.2008-05-01.4,nature
10461__Labour__uk.proc.d.2008-05-06.7,contempt
10656__Labour__uk.proc.d.2008-05-07.4,elements
11858__Conservative__uk.proc.d.2008-05-13.3,elite
10265__Conservative__uk.proc.d.2008-05-13.3,burdens
10439__Liberal_Democrats__uk.proc.d.2008-05-14.4,responses
10707__Conservative__uk.proc.d.2008-05-15.4,hurdles
10854__Conservative__uk.proc.d.2008-05-21.4,regime
10854__Conservative__uk.proc.d.2008-05-21.4,dispute
11406__Conservative__uk.proc.d.2008-05-21.4,word
10503__Conservative__uk.proc.d.2008-05-22.5,nonsense
10358__Conservative__uk.proc.d.2008-05-22.5,mind
10423__Conservative__uk.proc.d.2008-06-04.4,barriers
10423__Conservative__uk.proc.d.2008-06-04.4,hurdles
11783__Liberal_Democrats__uk.proc.d.2008-06-04.4,issues
11884__Conservative__uk.proc.d.2008-06-04.4,barriers
11884__Conservative__uk.proc.d.2008-06-04.4,hurdles
11884__Conservative__uk.proc.d.2008-06-04.4,checks
10287__Labour__uk.proc.d.2008-06-04.4,barriers
11003__Labour__uk.proc.d.2008-06-05.4,cost
11389__Conservative__uk.proc.d.2008-06-16.2,burden
10013__Conservative__uk.proc.d.2008-06-19.11,delay
10095__Conservative__uk.proc.d.2008-06-20.2,centre
11128__Labour__uk.proc.d.2008-06-20.2,process
11128__Labour__uk.proc.d.2008-06-20.2,problems
11032__Liberal_Democrats__uk.proc.d.2008-06-24.3,targets
10260__Labour__uk.proc.d.2008-06-26.2,difficulty
10564__Labour__uk.proc.d.2008-06-26.2,task
10349__Conservative__uk.proc.d.2008-06-30.1,system
10558__Labour__uk.proc.d.2008-07-03.5,system
11804__Conservative__uk.proc.d.2008-07-07.3,nightmare
11804__Conservative__uk.proc.d.2008-07-07.3,morass
11804__Conservative__uk.proc.d.2008-07-07.3,difficulties
10854__Conservative__uk.proc.d.2008-07-14.3,complexities
10243__Conservative__uk.proc.d.2008-07-17.3,burden
11621__Conservative__uk.proc.d.2008-07-21.3,fiat
11621__Conservative__uk.proc.d.2008-07-21.3,age
10134__Conservative__uk.proc.d.2008-07-22.1,language
10344__Conservative__uk.proc.d.2008-10-06.5,burden
11494__Liberal_Democrats__uk.proc.d.2008-10-06.5,system
11784__Liberal_Democrats__uk.proc.d.2008-10-23.9,process
11506__Conservative__uk.proc.d.2008-10-27.1,culture
10726__Conservative__uk.proc.d.2008-10-28.1,solution
11190__Conservative__uk.proc.d.2008-10-29.3,overload
10349__Conservative__uk.proc.d.2008-11-04.1,nightmare
10079__Conservative__uk.proc.d.2008-11-05.3,reaction
11640__Conservative__uk.proc.d.2008-11-06.5,process
11406__Conservative__uk.proc.d.2008-11-17.4,nightmare
11406__Conservative__uk.proc.d.2008-11-17.4,nightmare
11406__Conservative__uk.proc.d.2008-11-17.4,process
11245__United_Kingdom_Independence_Party__uk.proc.d.2008-11-17.4,nightmare
10426__Conservative__uk.proc.d.2008-11-20.3,disasters
11858__Conservative__uk.proc.d.2008-11-20.3,compliance
11740__Labour__uk.proc.d.2008-11-20.3,obstacles
10174__Labour__uk.proc.d.2008-11-20.3,approach
10785__Liberal_Democrats__uk.proc.d.2008-11-20.3,measures
12004__Scottish_National_Party__uk.proc.d.2008-11-20.3,Europe
10552__Liberal_Democrats__uk.proc.d.2008-11-26.4,nightmare
10777__Conservative__uk.proc.d.2008-12-03.1,bungling
10243__Conservative__uk.proc.d.2008-12-04.3,hoops
10637__Conservative__uk.proc.d.2008-12-08.1,nightmare
10637__Conservative__uk.proc.d.2008-12-08.1,burdens
11534__Labour__uk.proc.d.2008-12-09.4,side
10349__Conservative__uk.proc.d.2008-12-11.10,approach
11858__Conservative__uk.proc.d.2008-12-11.10,burdens
11032__Liberal_Democrats__uk.proc.d.2008-12-16.4,system
11318__Conservative__uk.proc.d.2009-01-15.2,burden
10726__Conservative__uk.proc.d.2009-01-19.2,body
10677__Liberal_Democrats__uk.proc.d.2009-01-21.5,service
10659__Conservative__uk.proc.d.2009-01-22.7,procedures
10637__Conservative__uk.proc.d.2009-02-03.3,obstacles
10265__Conservative__uk.proc.d.2009-02-03.3,obstacles
10371__Conservative__uk.proc.d.2009-02-03.3,nightmares
10371__Conservative__uk.proc.d.2009-02-03.3,obstacle
10056__Conservative__uk.proc.d.2009-02-04.3,speak
10056__Conservative__uk.proc.d.2009-02-04.3,shelter
10056__Conservative__uk.proc.d.2009-02-04.3,tyrant
10121__Labour__uk.proc.d.2009-02-09.1,burden
10256__Labour__uk.proc.d.2009-02-09.3,errors
10103__Conservative__uk.proc.d.2009-02-11.6,hurdles
10103__Conservative__uk.proc.d.2009-02-11.6,problems
10652__Labour__uk.proc.d.2009-02-11.6,blunderers
11858__Conservative__uk.proc.d.2009-02-23.3,burden
11858__Conservative__uk.proc.d.2009-02-23.3,burden
11858__Conservative__uk.proc.d.2009-02-23.3,reorganisation
11858__Conservative__uk.proc.d.2009-02-23.3,behemoth
11858__Conservative__uk.proc.d.2009-02-23.3,compliance
10056__Conservative__uk.proc.d.2009-02-23.3,streamlining
11858__Conservative__uk.proc.d.2009-02-23.3,overload
11858__Conservative__uk.proc.d.2009-02-23.3,edifice
11036__Liberal_Democrats__uk.proc.d.2009-02-23.3,nightmare
11036__Liberal_Democrats__uk.proc.d.2009-02-23.3,burdens
10056__Conservative__uk.proc.d.2009-02-23.3,interference
11406__Conservative__uk.proc.d.2009-02-23.3,touch
11565__Liberal_Democrats__uk.proc.d.2009-02-24.4,language
10051__Conservative__uk.proc.d.2009-02-24.4,accountability
10435__Labour__uk.proc.d.2009-02-27.1,obstacles
10048__Labour__uk.proc.d.2009-03-03.1,extension
10051__Conservative__uk.proc.d.2009-03-03.3,mess
10344__Conservative__uk.proc.d.2009-03-05.6,burden
10269__Liberal_Democrats__uk.proc.d.2009-03-06.1,requirements
11915__Conservative__uk.proc.d.2009-03-06.5,way
11032__Liberal_Democrats__uk.proc.d.2009-03-10.5,nightmare
10498__Labour__uk.proc.d.2009-03-11.4,exercise
11858__Conservative__uk.proc.d.2009-03-12.3,burden
11858__Conservative__uk.proc.d.2009-03-12.3,compliance
11858__Conservative__uk.proc.d.2009-03-12.3,burden
11858__Conservative__uk.proc.d.2009-03-12.3,tool
11858__Conservative__uk.proc.d.2009-03-12.3,approach
11924__Conservative__uk.proc.d.2009-03-16.3,constipation
10383__Labour__uk.proc.d.2009-03-17.4,fashion
10179__Conservative__uk.proc.d.2009-03-19.6,nonsense
11936__Labour__uk.proc.d.2009-03-19.8,burdens
10552__Liberal_Democrats__uk.proc.d.2009-04-02.3,nightmare
10393__Labour__uk.proc.d.2009-04-22.4,inertia
11408__Conservative__uk.proc.d.2009-04-27.1,interference
11740__Labour__uk.proc.d.2009-04-27.1,interference
10225__Conservative__uk.proc.d.2009-04-27.1,interference
11668__Conservative__uk.proc.d.2009-04-27.2,barriers
14128__Conservative__uk.proc.d.2009-05-05.3,systems
10265__Conservative__uk.proc.d.2009-05-05.3,muddle
10265__Conservative__uk.proc.d.2009-05-05.3,muddle
10225__Conservative__uk.proc.d.2009-05-05.3,reorganisations
11036__Liberal_Democrats__uk.proc.d.2009-05-05.3,burdens
11036__Liberal_Democrats__uk.proc.d.2009-05-05.3,burdens
11858__Conservative__uk.proc.d.2009-05-07.7,load
10426__Conservative__uk.proc.d.2009-05-11.1,proposals
10426__Conservative__uk.proc.d.2009-05-11.1,nightmare
10506__Labour__uk.proc.d.2009-05-13.3,control
10074__Liberal_Democrats__uk.proc.d.2009-05-14.6,delays
10349__Conservative__uk.proc.d.2009-05-18.2,process
10559__Conservative__uk.proc.d.2009-06-01.3,responsibilities
10149__Conservative__uk.proc.d.2009-06-01.3,haze
10224__Labour__uk.proc.d.2009-06-02.3,structures
11565__Liberal_Democrats__uk.proc.d.2009-06-02.3,system
10468__Conservative__uk.proc.d.2009-06-09.1,code
11917__Conservative__uk.proc.d.2009-06-09.4,waste
10534__Labour__uk.proc.d.2009-06-11.2,nightmare
10388__Labour__uk.proc.d.2009-06-11.5,treacle
11437__Conservative__uk.proc.d.2009-06-15.3,system
10431__Labour__uk.proc.d.2009-06-16.1,institutions
11427__Labour__uk.proc.d.2009-06-18.13,nightmare
11170__Plaid_Cymru__uk.proc.d.2009-06-24.5,rationale
10777__Conservative__uk.proc.d.2009-06-29.2,down
10777__Conservative__uk.proc.d.2009-06-29.2,top
10884__Conservative__uk.proc.d.2009-06-29.4,placemen
11048__Conservative__uk.proc.d.2009-06-30.5,court
10371__Conservative__uk.proc.d.2009-07-02.5,systems
10647__Conservative__uk.proc.d.2009-07-07.1,organisation
11816__Conservative__uk.proc.d.2009-07-08.1,piece
10362__Conservative__uk.proc.d.2009-07-08.2,regulation
10041__Conservative__uk.proc.d.2009-07-09.4,rebilling
10348__Conservative__uk.proc.d.2009-07-13.3,side
11656__Labour__uk.proc.d.2009-07-13.7,maze
10426__Conservative__uk.proc.d.2009-07-20.4,bodies
10426__Conservative__uk.proc.d.2009-07-20.4,burdens
10575__Conservative__uk.proc.d.2009-07-20.4,shillings
10575__Conservative__uk.proc.d.2009-07-20.4,system
14131__Conservative__uk.proc.d.2009-07-20.4,model
14131__Conservative__uk.proc.d.2009-07-20.4,nature
10397__Conservative__uk.proc.d.2009-07-21.4,system
11858__Conservative__uk.proc.d.2009-10-12.1,control
10559__Conservative__uk.proc.d.2009-10-13.3,burdens
10461__Labour__uk.proc.d.2009-10-14.5,system
10041__Conservative__uk.proc.d.2009-10-14.5,cost
10358__Conservative__uk.proc.d.2009-10-15.12,posts
14137__Scottish_National_Party__uk.proc.d.2009-10-19.3,system
10574__Labour__uk.proc.d.2009-10-20.3,process
11589__Social_Democratic_and_Labour_Party__uk.proc.d.2009-10-27.5,wing
10670__Conservative__uk.proc.d.2009-10-29.3,barriers
11588__Conservative__uk.proc.d.2009-10-29.3,control
11640__Conservative__uk.proc.d.2009-11-02.3,mechanism
10381__Labour__uk.proc.d.2009-11-02.3,hoops
10381__Labour__uk.proc.d.2009-11-02.3,setting
10726__Conservative__uk.proc.d.2009-11-04.2,system
10267__Conservative__uk.proc.d.2009-11-04.2,exercise
10323__Labour__uk.proc.d.2009-11-10.5,complexities
10371__Conservative__uk.proc.d.2009-11-11.2,procedures
10265__Conservative__uk.proc.d.2009-11-11.3,accountability
11858__Conservative__uk.proc.d.2009-11-19.2,failure
11036__Liberal_Democrats__uk.proc.d.2009-11-19.2,system
11408__Conservative__uk.proc.d.2009-11-19.2,regimentation
11406__Conservative__uk.proc.d.2009-11-19.2,procedure
10349__Conservative__uk.proc.d.2009-11-19.2,organisations
11573__Conservative__uk.proc.d.2009-11-25.4,process
10726__Conservative__uk.proc.d.2009-11-26.14,approach
11145__Conservative__uk.proc.d.2009-11-30.3,nightmare
11145__Conservative__uk.proc.d.2009-11-30.3,operation
10095__Conservative__uk.proc.d.2009-12-01.2,executive
12004__Scottish_National_Party__uk.proc.d.2009-12-01.2,drop
10575__Conservative__uk.proc.d.2009-12-01.2,system
10288__Labour__uk.proc.d.2009-12-03.4,nightmare
11804__Conservative__uk.proc.d.2009-12-03.4,organisation
13736__Conservative__uk.proc.d.2009-12-08.4,control
11603__Conservative__uk.proc.d.2009-12-09.1,nightmare
10770__Conservative__uk.proc.d.2009-12-09.2,regulation
11421__Labour__uk.proc.d.2009-12-09.4,burdens
11032__Liberal_Democrats__uk.proc.d.2009-12-14.1,process
10726__Conservative__uk.proc.d.2010-01-05.2,incompetence
10486__Labour__uk.proc.d.2010-01-05.2,reasons
10328__Labour__uk.proc.d.2010-01-06.8,inertia
11858__Conservative__uk.proc.d.2010-01-11.1,control
11858__Conservative__uk.proc.d.2010-01-11.1,control
11858__Conservative__uk.proc.d.2010-01-11.1,control
11858__Conservative__uk.proc.d.2010-01-11.1,burden
11858__Conservative__uk.proc.d.2010-01-11.1,burden
11858__Conservative__uk.proc.d.2010-01-11.1,process
11858__Conservative__uk.proc.d.2010-01-11.1,certification
11858__Conservative__uk.proc.d.2010-01-11.1,burden
11036__Liberal_Democrats__uk.proc.d.2010-01-11.1,burdens
11036__Liberal_Democrats__uk.proc.d.2010-01-11.1,burden
11036__Liberal_Democrats__uk.proc.d.2010-01-11.1,burden
11036__Liberal_Democrats__uk.proc.d.2010-01-11.1,burden
11036__Liberal_Democrats__uk.proc.d.2010-01-11.1,costs
24691__Conservative__uk.proc.d.2010-01-11.1,burdens
24691__Conservative__uk.proc.d.2010-01-11.1,process
10225__Conservative__uk.proc.d.2010-01-11.1,approach
10225__Conservative__uk.proc.d.2010-01-11.1,nightmare
10175__Conservative__uk.proc.d.2010-01-12.3,rule
11672__Liberal_Democrats__uk.proc.d.2010-01-12.3,nonsense
10116__Labour__uk.proc.d.2010-01-12.3,up
10155__Liberal_Democrats__uk.proc.d.2010-01-14.3,framework
10393__Labour__uk.proc.d.2010-01-26.1,inertia
11792__Conservative__uk.proc.d.2010-01-27.2,diktat
10400__Labour__uk.proc.d.2010-02-03.3,sway
