id,adj
10287__Labour__uk.proc.d.2008-06-04.4,as
10287__Labour__uk.proc.d.2008-06-04.4,little
10356__Labour__uk.proc.d.2008-06-04.4,less
11291__Conservative__uk.proc.d.2008-06-04.4,endless
11291__Conservative__uk.proc.d.2008-06-04.4,overbearing
11924__Conservative__uk.proc.d.2008-06-04.4,endless
11216__Conservative__uk.proc.d.2008-06-13.2,unwelcome
14128__Conservative__uk.proc.d.2008-06-16.2,less
10574__Labour__uk.proc.d.2008-06-17.3,complicated
11610__Conservative__uk.proc.d.2008-06-18.3,European
10312__Conservative__uk.proc.d.2008-06-18.3,unaccountable
10103__Conservative__uk.proc.d.2008-06-20.2,European
11128__Labour__uk.proc.d.2008-06-20.2,unnecessary
10103__Conservative__uk.proc.d.2008-06-20.2,much
10103__Conservative__uk.proc.d.2008-06-20.2,European
10503__Conservative__uk.proc.d.2008-06-24.1,ridiculous
10552__Liberal_Democrats__uk.proc.d.2008-06-26.3,extra
10349__Conservative__uk.proc.d.2008-06-30.1,new
10349__Conservative__uk.proc.d.2008-06-30.1,regional
10349__Conservative__uk.proc.d.2008-06-30.1,excessive
10314__Labour__uk.proc.d.2008-06-30.1,much
10314__Labour__uk.proc.d.2008-06-30.1,top
10065__Conservative__uk.proc.d.2008-07-08.2,cumbersome
10160__Labour__uk.proc.d.2008-07-09.4,superfluous
10160__Labour__uk.proc.d.2008-07-09.4,superfluous
11076__Labour__uk.proc.d.2008-07-16.2,undue
10243__Conservative__uk.proc.d.2008-07-17.3,national
11224__Conservative__uk.proc.d.2008-07-22.1,regional
11858__Conservative__uk.proc.d.2008-10-14.1,less
11280__Liberal_Democrats__uk.proc.d.2008-10-21.3,large
10474__Labour__uk.proc.d.2008-10-22.2,minimum
10314__Labour__uk.proc.d.2008-11-04.1,huge
11640__Conservative__uk.proc.d.2008-11-06.5,new
11027__Labour__uk.proc.d.2008-11-17.4,extra
10265__Conservative__uk.proc.d.2008-11-17.4,less
10426__Conservative__uk.proc.d.2008-11-20.3,excessive
12004__Scottish_National_Party__uk.proc.d.2008-11-20.3,extra
10243__Conservative__uk.proc.d.2008-12-04.3,ineffective
14142__Labour__uk.proc.d.2008-12-08.1,minimum
11892__Democratic_Unionist_Party__uk.proc.d.2008-12-08.1,ongoing
11032__Liberal_Democrats__uk.proc.d.2008-12-11.10,wasteful
11032__Liberal_Democrats__uk.proc.d.2008-12-11.10,secretive
11032__Liberal_Democrats__uk.proc.d.2008-12-11.10,central
10683__Labour__uk.proc.d.2008-12-15.1,unnecessary
10121__Labour__uk.proc.d.2008-12-15.1,unnecessary
11946__Conservative__uk.proc.d.2008-12-15.1,less
11128__Labour__uk.proc.d.2008-12-18.3,unnecessary
10498__Labour__uk.proc.d.2009-01-12.3,unnecessary
10119__Conservative__uk.proc.d.2009-01-12.3,whole
10155__Liberal_Democrats__uk.proc.d.2009-01-14.3,shameless
10920__Conservative__uk.proc.d.2009-01-19.2,substantial
10637__Conservative__uk.proc.d.2009-02-03.3,less
10265__Conservative__uk.proc.d.2009-02-03.3,byzantine
11773__Conservative__uk.proc.d.2009-02-04.3,much
10121__Labour__uk.proc.d.2009-02-09.1,unnecessary
10358__Conservative__uk.proc.d.2009-02-10.7,top
11740__Labour__uk.proc.d.2009-02-23.3,centralised
11858__Conservative__uk.proc.d.2009-02-23.3,more
11858__Conservative__uk.proc.d.2009-02-23.3,more
10614__Labour__uk.proc.d.2009-02-24.4,more
10920__Conservative__uk.proc.d.2009-02-24.4,more
10228__Conservative__uk.proc.d.2009-02-26.4,handed
11858__Conservative__uk.proc.d.2009-03-12.3,more
11610__Conservative__uk.proc.d.2009-03-12.5,departmental
14137__Scottish_National_Party__uk.proc.d.2009-03-17.4,large
14137__Scottish_National_Party__uk.proc.d.2009-03-17.4,huge
10453__Labour__uk.proc.d.2009-03-18.1,much
10552__Liberal_Democrats__uk.proc.d.2009-04-02.3,extra
10552__Liberal_Democrats__uk.proc.d.2009-04-02.3,extra
10552__Liberal_Democrats__uk.proc.d.2009-04-02.3,additional
10499__Conservative__uk.proc.d.2009-04-22.2,extra
10328__Labour__uk.proc.d.2009-04-23.8,large
10964__Conservative__uk.proc.d.2009-04-24.2,unnecessary
14131__Conservative__uk.proc.d.2009-04-27.2,unnecessary
14131__Conservative__uk.proc.d.2009-04-27.2,own
10371__Conservative__uk.proc.d.2009-05-05.3,much
10288__Labour__uk.proc.d.2009-05-05.3,additional
10371__Conservative__uk.proc.d.2009-05-05.3,more
10371__Conservative__uk.proc.d.2009-05-05.3,further
10371__Conservative__uk.proc.d.2009-05-05.3,extra
10371__Conservative__uk.proc.d.2009-05-05.3,extra
10371__Conservative__uk.proc.d.2009-05-05.3,additional
10662__Conservative__uk.proc.d.2009-05-06.4,unnecessary
10662__Conservative__uk.proc.d.2009-05-06.4,more
10410__Labour__uk.proc.d.2009-05-11.1,incomprehensible
11588__Conservative__uk.proc.d.2009-05-11.1,more
10371__Conservative__uk.proc.d.2009-05-15.1,much
11408__Conservative__uk.proc.d.2009-05-18.2,more
10920__Conservative__uk.proc.d.2009-05-19.3,byzantine
10559__Conservative__uk.proc.d.2009-06-01.3,inflexible
10559__Conservative__uk.proc.d.2009-06-01.3,insensitive
11581__Liberal_Democrats__uk.proc.d.2009-06-01.3,more
10241__Conservative__uk.proc.d.2009-06-02.3,unnecessary
10241__Conservative__uk.proc.d.2009-06-02.3,new
11773__Conservative__uk.proc.d.2009-06-03.4,local
11878__Labour__uk.proc.d.2009-06-03.8,less
10499__Conservative__uk.proc.d.2009-06-09.4,such
10499__Conservative__uk.proc.d.2009-06-09.4,expensive
10265__Conservative__uk.proc.d.2009-06-11.5,byzantine
10271__Conservative__uk.proc.d.2009-06-16.3,remote
10669__Labour__uk.proc.d.2009-06-18.13,on
11309__Labour__uk.proc.d.2009-06-25.1,petty
11858__Conservative__uk.proc.d.2009-06-30.1,less
10499__Conservative__uk.proc.d.2009-06-30.3,complex
10499__Conservative__uk.proc.d.2009-06-30.3,current
10499__Conservative__uk.proc.d.2009-07-01.4,absurd
10265__Conservative__uk.proc.d.2009-07-06.2,unnecessary
11374__Democratic_Unionist_Party__uk.proc.d.2009-07-20.4,bigger
11475__Conservative__uk.proc.d.2009-07-21.4,excessive
10134__Conservative__uk.proc.d.2009-10-12.1,excessive
11759__Conservative__uk.proc.d.2009-10-13.3,undue
10461__Labour__uk.proc.d.2009-10-14.5,massive
10555__Conservative__uk.proc.d.2009-10-15.12,crazy
10555__Conservative__uk.proc.d.2009-10-15.12,absurd
10555__Conservative__uk.proc.d.2009-10-15.12,overblown
10499__Conservative__uk.proc.d.2009-10-19.3,excessive
12004__Scottish_National_Party__uk.proc.d.2009-10-26.2,marine
10167__Labour__uk.proc.d.2009-10-27.2,unnecessary
10941__Labour__uk.proc.d.2009-10-27.4,undue
11581__Liberal_Democrats__uk.proc.d.2009-10-28.6,more
10670__Conservative__uk.proc.d.2009-10-29.3,local
10287__Labour__uk.proc.d.2009-10-29.3,massive
10287__Labour__uk.proc.d.2009-10-29.3,new
10287__Labour__uk.proc.d.2009-10-29.3,wasteful
10726__Conservative__uk.proc.d.2009-11-04.2,costly
11036__Liberal_Democrats__uk.proc.d.2009-11-19.2,enormous
11036__Liberal_Democrats__uk.proc.d.2009-11-19.2,new
11408__Conservative__uk.proc.d.2009-11-19.2,more
11408__Conservative__uk.proc.d.2009-11-19.2,more
10920__Conservative__uk.proc.d.2009-11-25.4,more
10920__Conservative__uk.proc.d.2009-11-25.4,new
10095__Conservative__uk.proc.d.2009-12-03.4,labyrinthine
10540__Independent_Labour__uk.proc.d.2009-12-07.7,large
10559__Conservative__uk.proc.d.2009-12-08.2,central
24691__Conservative__uk.proc.d.2009-12-08.4,unwieldy
10499__Conservative__uk.proc.d.2009-12-08.4,much
10499__Conservative__uk.proc.d.2009-12-08.4,much
10259__Labour__uk.proc.d.2009-12-14.1,unnecessary
11771__Conservative__uk.proc.d.2009-12-14.1,unnecessary
11771__Conservative__uk.proc.d.2009-12-14.1,unnecessary
11475__Conservative__uk.proc.d.2009-12-14.1,excessive
10228__Conservative__uk.proc.d.2009-12-15.6,significant
11506__Conservative__uk.proc.d.2009-12-15.6,unwieldy
10076__Labour__uk.proc.d.2009-12-16.7,central
10076__Labour__uk.proc.d.2009-12-16.7,large
10005__Labour__uk.proc.d.2010-01-11.1,unnecessary
11858__Conservative__uk.proc.d.2010-01-11.1,much
11858__Conservative__uk.proc.d.2010-01-11.1,additional
11858__Conservative__uk.proc.d.2010-01-11.1,more
11036__Liberal_Democrats__uk.proc.d.2010-01-11.1,additional
11036__Liberal_Democrats__uk.proc.d.2010-01-11.1,additional
11036__Liberal_Democrats__uk.proc.d.2010-01-11.1,more
10282__Labour__uk.proc.d.2010-01-11.1,more
10726__Conservative__uk.proc.d.2010-01-11.1,more
10677__Liberal_Democrats__uk.proc.d.2010-01-11.1,local
11406__Conservative__uk.proc.d.2010-01-11.1,huge
10349__Conservative__uk.proc.d.2010-01-12.1,less
10920__Conservative__uk.proc.d.2010-01-18.5,excessive
10614__Labour__uk.proc.d.2010-01-18.5,less
10224__Labour__uk.proc.d.2010-01-18.5,excessive
10409__Conservative__uk.proc.d.2010-01-18.5,extra
10222__Liberal_Democrats__uk.proc.d.2010-01-21.15,new
10670__Conservative__uk.proc.d.2010-01-27.6,local
11588__Conservative__uk.proc.d.2010-01-28.1,wasteful
11494__Liberal_Democrats__uk.proc.d.2010-02-02.3,more
10499__Conservative__uk.proc.d.2010-02-02.3,massive
10614__Labour__uk.proc.d.2010-02-03.3,less
10575__Conservative__uk.proc.d.2010-02-03.3,necessary
10575__Conservative__uk.proc.d.2010-02-03.3,much
10349__Conservative__uk.proc.d.2010-02-24.3,pointless
11489__Liberal_Democrats__uk.proc.d.2010-03-05.1,new
10103__Conservative__uk.proc.d.2010-03-05.1,more
11640__Conservative__uk.proc.d.2010-03-08.3,associated
10349__Conservative__uk.proc.d.2010-03-09.4,less
11032__Liberal_Democrats__uk.proc.d.2010-03-09.4,central
10707__Conservative__uk.proc.d.2010-03-09.4,extra
10010__Conservative__uk.proc.d.2010-03-29.4,bloated
10670__Conservative__uk.proc.d.2010-03-30.2,wasteful
10225__Conservative__uk.proc.d.2010-04-08.3,additional
10641__Liberal_Democrats__uk.proc.d.2010-04-08.3,more
10103__Conservative__uk.proc.d.2010-04-08.3,more
10009__Conservative__uk.proc.d.2010-05-25.2,much
24839__Conservative__uk.proc.d.2010-05-27.3,unnecessary
10777__Conservative__uk.proc.d.2010-06-02.3,centralised
11858__Conservative__uk.proc.d.2010-06-07.1,local
11858__Conservative__uk.proc.d.2010-06-07.1,additional
10777__Conservative__uk.proc.d.2010-06-09.2,vast
10349__Conservative__uk.proc.d.2010-06-09.2,immense
24878__Conservative__uk.proc.d.2010-06-09.4,zealous
24879__Conservative__uk.proc.d.2010-06-09.4,more
13933__Labour__uk.proc.d.2010-06-10.2,byzantine
24877__Conservative__uk.proc.d.2010-06-10.4,less
10008__Labour__uk.proc.d.2010-06-15.4,senior
10265__Conservative__uk.proc.d.2010-06-17.6,Excessive
10777__Conservative__uk.proc.d.2010-06-21.6,expensive
11408__Conservative__uk.proc.d.2010-06-23.6,much
10559__Conservative__uk.proc.d.2010-06-24.2,unnecessary
10194__Conservative__uk.proc.d.2010-06-24.5,unnecessary
24744__Conservative__uk.proc.d.2010-06-28.1,excessive
11377__Conservative__uk.proc.d.2010-06-28.2,unnecessary
11814__Labour__uk.proc.d.2010-06-29.4,local
10713__Conservative__uk.proc.d.2010-06-30.3,unnecessary
11858__Conservative__uk.proc.d.2010-07-05.2,needless
11858__Conservative__uk.proc.d.2010-07-05.2,pointless
11858__Conservative__uk.proc.d.2010-07-05.2,unnecessary
10499__Conservative__uk.proc.d.2010-07-05.2,unwelcome
11773__Conservative__uk.proc.d.2010-07-05.2,wasteful
10155__Liberal_Democrats__uk.proc.d.2010-07-08.1,unnecessary
10155__Liberal_Democrats__uk.proc.d.2010-07-08.1,complex
24842__Conservative__uk.proc.d.2010-07-08.4,additional
11858__Conservative__uk.proc.d.2010-07-12.1,massive
10766__Labour__uk.proc.d.2010-07-12.1,pointless
10203__Labour__uk.proc.d.2010-07-12.1,additional
10596__Labour__uk.proc.d.2010-07-12.3,new
24948__Conservative__uk.proc.d.2010-07-12.7,excessive
24893__Conservative__uk.proc.d.2010-07-13.3,mass
10222__Liberal_Democrats__uk.proc.d.2010-07-13.3,necessary
10777__Conservative__uk.proc.d.2010-07-14.2,additional
10777__Conservative__uk.proc.d.2010-07-14.2,vast
10777__Conservative__uk.proc.d.2010-07-14.2,own
10361__Conservative__uk.proc.d.2010-07-14.4,new
24891__Conservative__uk.proc.d.2010-07-19.3,excessive
10534__Labour__uk.proc.d.2010-07-19.3,more
10062__Conservative__uk.proc.d.2010-07-19.3,less
24815__Conservative__uk.proc.d.2010-07-19.3,arbitrary
24815__Conservative__uk.proc.d.2010-07-19.3,current
24815__Conservative__uk.proc.d.2010-07-19.3,educational
11812__Liberal_Democrats__uk.proc.d.2010-07-21.2,vast
24920__Conservative__uk.proc.d.2010-07-26.7,unnecessary
24784__Conservative__uk.proc.d.2010-07-26.7,less
10119__Conservative__uk.proc.d.2010-07-26.7,new
10225__Conservative__uk.proc.d.2010-07-26.9,unnecessary
24778__Conservative__uk.proc.d.2010-07-27.10,zealous
11661__Conservative__uk.proc.d.2010-09-07.1,such
11812__Liberal_Democrats__uk.proc.d.2010-09-08.2,less
10614__Labour__uk.proc.d.2010-09-08.5,unnecessary
24845__Labour__uk.proc.d.2010-09-08.5,Much
24845__Labour__uk.proc.d.2010-09-08.5,such
11633__Conservative__uk.proc.d.2010-10-12.2,complex
11816__Conservative__uk.proc.d.2010-10-13.4,Such
11816__Conservative__uk.proc.d.2010-10-13.4,unnecessary
10095__Conservative__uk.proc.d.2010-10-13.4,extensive
24815__Conservative__uk.proc.d.2010-10-13.4,bloated
24815__Conservative__uk.proc.d.2010-10-14.2,less
24787__Conservative__uk.proc.d.2010-10-18.1,Future
24784__Conservative__uk.proc.d.2010-10-21.1,unnecessary
24778__Conservative__uk.proc.d.2010-10-21.2,excessive
11093__Labour__uk.proc.d.2010-10-25.4,additional
10637__Conservative__uk.proc.d.2010-11-03.2,less
10555__Conservative__uk.proc.d.2010-11-04.4,crazy
10555__Conservative__uk.proc.d.2010-11-04.4,absurd
10555__Conservative__uk.proc.d.2010-11-04.4,overblown
10203__Labour__uk.proc.d.2010-11-08.1,more
11858__Conservative__uk.proc.d.2010-11-15.1,unnecessary
24836__Conservative__uk.proc.d.2010-11-15.1,wasteful
10753__Labour__uk.proc.d.2010-11-17.5,unnecessary
24896__Labour__uk.proc.d.2010-11-22.3,unnecessary
10854__Conservative__uk.proc.d.2010-11-23.1,administrative
10426__Conservative__uk.proc.d.2010-11-23.1,little
10194__Conservative__uk.proc.d.2010-11-25.2,heavy
10041__Conservative__uk.proc.d.2010-11-29.8,enormous
10766__Labour__uk.proc.d.2010-11-30.11,centralised
10766__Labour__uk.proc.d.2010-11-30.11,centralised
10766__Labour__uk.proc.d.2010-11-30.11,more
11858__Conservative__uk.proc.d.2010-11-30.11,much
11858__Conservative__uk.proc.d.2010-11-30.11,much
24764__Conservative__uk.proc.d.2010-11-30.11,extra
11406__Conservative__uk.proc.d.2010-11-30.11,needless
11406__Conservative__uk.proc.d.2010-11-30.11,needless
11929__Conservative__uk.proc.d.2010-12-02.4,burdensome
11929__Conservative__uk.proc.d.2010-12-02.4,unnecessary
10352__Conservative__uk.proc.d.2010-12-02.4,vast
11199__Conservative__uk.proc.d.2010-12-03.4,sheer
24855__Conservative__uk.proc.d.2010-12-06.3,regional
24952__Conservative__uk.proc.d.2010-12-06.3,possible
24884__Conservative__uk.proc.d.2010-12-07.1,much
10079__Conservative__uk.proc.d.2010-12-07.1,costly
10079__Conservative__uk.proc.d.2010-12-07.1,excess
24903__Conservative__uk.proc.d.2010-12-08.6,needless
24844__Conservative__uk.proc.d.2010-12-08.6,mad
11377__Conservative__uk.proc.d.2010-12-08.6,unnecessary
10426__Conservative__uk.proc.d.2010-12-13.2,less
10377__Labour__uk.proc.d.2010-12-13.2,ridiculous
10389__Conservative__uk.proc.d.2010-12-15.3,unnecessary
24779__Conservative__uk.proc.d.2010-12-21.9,more
24779__Conservative__uk.proc.d.2010-12-21.9,huge
10349__Conservative__uk.proc.d.2011-01-10.1,additional
10155__Liberal_Democrats__uk.proc.d.2011-01-12.4,excessive
24857__Conservative__uk.proc.d.2011-01-17.3,impenetrable
24842__Conservative__uk.proc.d.2011-01-17.3,big
10426__Conservative__uk.proc.d.2011-01-24.1,wasteful
10349__Conservative__uk.proc.d.2011-01-25.1,less
24947__Conservative__uk.proc.d.2011-01-27.5,much
24947__Conservative__uk.proc.d.2011-01-27.5,additional
10349__Conservative__uk.proc.d.2011-01-31.3,less
10268__Labour__uk.proc.d.2011-01-31.3,less
24849__Conservative__uk.proc.d.2011-01-31.3,unnecessary
10222__Liberal_Democrats__uk.proc.d.2011-01-31.3,more
24778__Conservative__uk.proc.d.2011-01-31.3,such
24778__Conservative__uk.proc.d.2011-01-31.3,such
24859__Conservative__uk.proc.d.2011-01-31.3,intransigent
10777__Conservative__uk.proc.d.2011-02-02.2,less
24784__Conservative__uk.proc.d.2011-02-04.3,more
11858__Conservative__uk.proc.d.2011-02-08.3,pointless
10754__Liberal_Democrats__uk.proc.d.2011-02-08.3,unnecessary
24873__Conservative__uk.proc.d.2011-02-08.3,complex
24711__Labour__uk.proc.d.2011-02-08.3,just
24747__Conservative__uk.proc.d.2011-02-08.3,less
10753__Labour__uk.proc.d.2011-02-08.3,further
11553__Labour__uk.proc.d.2011-02-09.3,excessive
24777__Conservative__uk.proc.d.2011-02-09.5,excessive
11858__Conservative__uk.proc.d.2011-02-14.1,centralised
10574__Labour__uk.proc.d.2011-03-01.11,significant
10574__Labour__uk.proc.d.2011-03-01.11,more
10777__Conservative__uk.proc.d.2011-03-02.2,unnecessary
24778__Conservative__uk.proc.d.2011-03-02.4,substantial
11455__Labour__uk.proc.d.2011-03-03.1,huge
10777__Conservative__uk.proc.d.2011-03-09.2,less
24948__Conservative__uk.proc.d.2011-03-09.4,expensive
24842__Conservative__uk.proc.d.2011-03-10.3,impenetrable
24802__Conservative__uk.proc.d.2011-03-16.7,more
24741__Conservative__uk.proc.d.2011-03-16.7,less
24797__Labour__uk.proc.d.2011-03-16.7,much
10319__Labour__uk.proc.d.2011-03-16.7,vast
24886__Conservative__uk.proc.d.2011-03-28.4,less
11884__Conservative__uk.proc.d.2011-03-28.6,free
10051__Conservative__uk.proc.d.2011-03-29.1,unnecessary
24913__Conservative__uk.proc.d.2011-03-29.4,unnecessary
24747__Conservative__uk.proc.d.2011-03-31.2,excessive
24866__Conservative__uk.proc.d.2011-03-31.4,excessive
10349__Conservative__uk.proc.d.2011-04-04.1,less
24778__Conservative__uk.proc.d.2011-04-04.1,Excessive
10349__Conservative__uk.proc.d.2011-04-04.1,excess
10131__Labour__uk.proc.d.2011-04-04.3,more
10063__Liberal_Democrats__uk.proc.d.2011-04-04.3,unnecessary
11812__Liberal_Democrats__uk.proc.d.2011-04-05.2,less
10626__Liberal_Democrats__uk.proc.d.2011-04-05.8,unnecessary
24779__Conservative__uk.proc.d.2011-04-05.9,elsewhere
24773__Conservative__uk.proc.d.2011-04-26.3,futile
11936__Labour__uk.proc.d.2011-05-09.4,top
10349__Conservative__uk.proc.d.2011-05-09.4,unaccountable
10349__Conservative__uk.proc.d.2011-05-09.4,less
11174__Liberal_Democrats__uk.proc.d.2011-05-09.4,less
24787__Conservative__uk.proc.d.2011-05-11.4,whole
24787__Conservative__uk.proc.d.2011-05-11.4,local
24831__Labour__uk.proc.d.2011-05-11.4,unnecessary
24747__Conservative__uk.proc.d.2011-05-12.7,huge
11333__Scottish_National_Party__uk.proc.d.2011-05-12.9,useless
13864__Democratic_Unionist_Party__uk.proc.d.2011-05-12.9,own
10659__Conservative__uk.proc.d.2011-05-19.2,unnecessary
24964__Conservative__uk.proc.d.2011-05-19.4,astonishing
10131__Labour__uk.proc.d.2011-05-23.5,much
10426__Conservative__uk.proc.d.2011-05-23.5,unnecessary
11812__Liberal_Democrats__uk.proc.d.2011-05-24.1,less
24881__Labour__uk.proc.d.2011-06-08.2,expensive
10371__Conservative__uk.proc.d.2011-06-09.3,unnecessary
11128__Labour__uk.proc.d.2011-06-09.3,most
11389__Conservative__uk.proc.d.2011-06-13.5,such
10268__Labour__uk.proc.d.2011-06-14.1,complex
10349__Conservative__uk.proc.d.2011-06-14.1,vast
24784__Conservative__uk.proc.d.2011-06-21.1,impersonal
10115__Conservative__uk.proc.d.2011-06-21.1,sheer
10268__Labour__uk.proc.d.2011-06-21.3,complex
10268__Labour__uk.proc.d.2011-06-21.3,greater
10084__Liberal_Democrats__uk.proc.d.2011-07-14.2,excessive
10131__Labour__uk.proc.d.2011-08-11.2,new
25034__Labour__uk.proc.d.2011-09-06.3,more
10355__Conservative__uk.proc.d.2011-09-07.2,tedious
10080__Liberal_Democrats__uk.proc.d.2011-09-07.5,wasteful
10268__Labour__uk.proc.d.2011-09-07.5,new
11588__Conservative__uk.proc.d.2011-09-09.1,legislative
11812__Liberal_Democrats__uk.proc.d.2011-10-11.2,less
11816__Conservative__uk.proc.d.2011-10-17.1,unnecessary
10626__Liberal_Democrats__uk.proc.d.2011-10-24.1,unnecessary
10470__Conservative__uk.proc.d.2011-10-25.2,more
10349__Conservative__uk.proc.d.2011-10-26.6,pointless
10079__Conservative__uk.proc.d.2011-10-26.6,unnecessary
10079__Conservative__uk.proc.d.2011-10-26.6,less
24832__Conservative__uk.proc.d.2011-11-08.4,massive
10753__Labour__uk.proc.d.2011-11-14.4,alleged
10753__Labour__uk.proc.d.2011-11-14.4,ahead
13864__Democratic_Unionist_Party__uk.proc.d.2011-11-22.3,less
10349__Conservative__uk.proc.d.2011-12-05.1,regulatory
24903__Conservative__uk.proc.d.2011-12-05.3,massive
11816__Conservative__uk.proc.d.2011-12-07.4,unnecessary
11816__Conservative__uk.proc.d.2011-12-07.4,local
10777__Conservative__uk.proc.d.2011-12-12.1,whole
10777__Conservative__uk.proc.d.2011-12-12.1,new
10361__Conservative__uk.proc.d.2011-12-13.6,unnecessary
11929__Conservative__uk.proc.d.2011-12-15.5,unnecessary
11929__Conservative__uk.proc.d.2011-12-15.5,unnecessary
10415__Labour__uk.proc.d.2011-12-19.4,additional
