w,p1,p2,p12,pmi_reg,pmi_2,pmi_3,npmi,period
stifling,682,6,3,-10.413627929024173,-8.828665428303017,-7.24370292758186,9.478892632494597,1982-1985
attitude,682,5203,5,-19.436827826113504,-17.114899731226142,-14.792971636338779,12.076780145384676,1982-1985
maze,682,230,2,-16.259117979968547,-15.259117979968549,-14.259117979968549,23.456948878929204,1982-1985
back,682,15165,7,-20.494730884478102,-17.6873759624205,-14.880021040362895,10.532208228847432,1982-1985
europe,682,6153,3,-20.415739705504027,-18.83077720478287,-17.24581470406171,18.5832071205528,1982-1985
labour,682,25119,4,-22.030119339532554,-20.030119339532554,-18.030119339532554,15.891371960667831,1982-1985
addition,682,4032,2,-20.39090785252409,-19.39090785252409,-18.39090785252409,29.41786163806033,1982-1985
create,682,8981,30,-17.639397710562942,-12.732507114954423,-7.825616519345903,5.186231709358373,1982-1985
learn,682,14190,2,-22.206214897972085,-21.206214897972085,-20.206214897972085,32.036796110218944,1982-1985
enormous,682,3137,8,-18.028797742867777,-15.028797742867775,-12.028797742867777,8.67001903227516,1982-1985
soon,682,4961,2,-20.69004317091685,-19.69004317091685,-18.69004317091685,29.849422678460307,1982-1985
employ,682,4313,3,-19.903141429037518,-18.31817892831636,-16.733216427595206,18.116620061811677,1982-1985
county,682,9017,6,-19.967097234579867,-17.382134733858706,-14.797172233137552,11.143849148001047,1982-1985
relationship,682,3461,3,-19.585638654468465,-18.000676153747307,-16.415713653026152,17.827616581836065,1982-1985
step,682,6385,2,-21.05409883361426,-20.05409883361426,-19.05409883361426,30.3746439776414,1982-1985
policy,682,30928,7,-21.522898929177803,-18.7155440071202,-15.908189085062595,11.060582082696156,1982-1985
respond,682,3311,2,-20.106679224421175,-19.106679224421175,-18.106679224421175,29.00780640581758,1982-1985
expense,682,2275,7,-17.757923836939987,-14.950568914882387,-12.143213992824782,9.125767623731743,1982-1985
health,682,17317,6,-20.908566826831645,-18.32360432611049,-15.738641825389335,11.669293332011634,1982-1985
develop,682,7405,2,-21.267911949200386,-20.267911949200386,-19.267911949200382,30.683111099174525,1982-1985
gentleman,682,63313,6,-22.77887956516679,-20.193917064445632,-17.608954563724478,12.71313474625064,1982-1985
clear,682,19875,3,-22.10733266824946,-20.522370167528305,-18.937407666807147,20.122961390729603,1982-1985
effective,682,5530,5,-19.524763599258883,-17.202835504371517,-14.880907409484156,12.13141771323741,1982-1985
exclusive,682,401,2,-17.06108635547909,-16.06108635547909,-15.061086355479093,24.613944677228044,1982-1985
elsewhere,682,3225,3,-19.483748873500993,-17.89878637277984,-16.313823872058684,17.734872506407058,1982-1985
cent,682,41294,2,-23.747272482492345,-22.747272482492342,-21.747272482492345,34.26007224513065,1982-1985
invent,682,288,2,-16.583552930466485,-15.583552930466485,-14.583552930466485,23.925009573103637,1982-1985
free,682,6504,5,-19.75881137621184,-17.436883281324477,-15.114955186437113,12.276839773414297,1982-1985
industry,682,47475,11,-21.489076690311098,-18.029645071673798,-14.570213453036505,8.961641041659465,1982-1985
training,682,9275,4,-20.592759495419703,-18.592759495419703,-16.5927594954197,14.85453600113056,1982-1985
centralise,682,121,6,-13.747528665577612,-11.162566164856454,-8.5776036641353,7.672641837076753,1982-1985
pettifog,682,13,2,-12.114067647165266,-11.114067647165264,-10.114067647165266,17.476905319558764,1982-1985
force,682,17446,3,-21.919274102644295,-20.334311601923137,-18.74934910120198,19.951783107412606,1982-1985
indeed,682,9558,5,-20.314192886383278,-17.992264791495913,-15.670336696608553,12.621917707692287,1982-1985
patronage,682,237,2,-16.30237117792243,-15.302371177922431,-14.302371177922431,23.51935005311986,1982-1985
detail,682,6177,2,-21.006318544377585,-20.006318544377585,-19.006318544377585,30.30571159130741,1982-1985
major,682,11915,2,-21.954119260101805,-20.954119260101805,-19.954119260101805,31.673098983633754,1982-1985
control,682,15536,21,-18.944637991664607,-14.552320568885843,-10.160003146107085,6.222531900875291,1982-1985
retain,682,2527,2,-19.71683787796895,-18.71683787796895,-17.71683787796895,28.445384228557476,1982-1985
barrier,682,742,3,-17.36394080492382,-15.778978304202663,-14.194015803481507,15.805340049468041,1982-1985
attack,682,4851,3,-20.072731892497835,-18.487769391776677,-16.902806891055523,18.270987954115082,1982-1985
attempt,682,6204,2,-21.012610900060263,-20.012610900060263,-19.012610900060263,30.31478954164632,1982-1985
court,682,11407,2,-21.891259726474697,-20.891259726474697,-19.891259726474694,31.58241184619733,1982-1985
tend,682,1554,3,-18.430436216710728,-16.84547371598957,-15.260511215268414,16.776106008294025,1982-1985
task,682,4235,3,-19.87681168252258,-18.29184918180142,-16.706886681080267,18.092653693706637,1982-1985
continuation,682,649,2,-17.755702597023312,-16.755702597023312,-15.755702597023312,25.61606408422482,1982-1985
home,682,18610,4,-21.597418363970686,-19.597418363970686,-17.597418363970686,15.579244184852369,1982-1985
technology,682,4771,2,-20.633703900008477,-19.633703900008477,-18.633703900008477,29.768142291713495,1982-1985
practitioner,682,965,4,-17.328013061179615,-15.328013061179616,-13.328013061179616,12.499519255911508,1982-1985
creation,682,1567,4,-18.027417393496755,-16.02741739349675,-14.027417393496753,13.004032836816606,1982-1985
appalling,682,1401,4,-17.865869169454992,-15.865869169454992,-13.86586916945499,12.88750042597187,1982-1985
require,682,11012,5,-20.518488728732372,-18.19656063384501,-15.874632538957647,12.748853851529061,1982-1985
interested,682,3939,3,-19.77227912991706,-18.187316629195905,-16.602354128474747,17.99750406386566,1982-1985
allowance,682,4911,2,-20.675429036219484,-19.675429036219484,-18.67542903621948,29.82833893880553,1982-1985
delay,682,3661,5,-18.929721892441357,-16.607793797553995,-14.28586570266663,11.761697513271702,1982-1985
choose,682,3760,2,-20.29014487558917,-19.29014487558917,-18.29014487558917,29.272491390931112,1982-1985
want,682,23937,11,-20.50115104203693,-17.041719423399634,-13.582287804762336,8.549644046010341,1982-1985
submit,682,2108,2,-19.455287080661385,-18.455287080661385,-17.455287080661385,28.0680461903413,1982-1985
inevitable,682,1147,2,-18.57727760504,-17.57727760504,-16.577277605039995,26.801346274008807,1982-1985
socialism,682,274,2,-16.5116600119847,-15.5116600119847,-14.5116600119847,23.821290016134927,1982-1985
bear,682,7874,2,-21.356508926183214,-20.356508926183214,-19.356508926183214,30.810929518505404,1982-1985
give,682,66093,8,-22.425837790593132,-19.42583779059313,-16.42583779059313,10.78454832275634,1982-1985
order,682,31476,4,-22.355592522010312,-20.355592522010312,-18.355592522010316,16.126151233819336,1982-1985
degree,682,2093,2,-19.44498452527988,-18.44498452527988,-17.44498452527988,28.05318274478392,1982-1985
northern,682,19186,4,-21.641394270670578,-19.641394270670578,-17.641394270670578,15.610966096109633,1982-1985
become,682,12894,8,-20.06804019717311,-17.06804019717311,-14.068040197173111,9.650687357607342,1982-1985
servant,682,2191,5,-18.18907360312703,-15.86714550823967,-13.54521741335231,11.301506856898897,1982-1985
user,682,1294,2,-18.751249831016683,-17.751249831016683,-16.751249831016683,27.052335141677784,1982-1985
represent,682,10411,2,-21.759448957974797,-20.759448957974797,-19.759448957974797,31.392249104146764,1982-1985
frustration,682,497,2,-17.37072997058646,-16.37072997058646,-15.37072997058646,25.060665985186375,1982-1985
ensure,682,14229,5,-20.888246487937494,-18.566318393050132,-16.24439029816277,12.978597264647684,1982-1985
modern,682,2065,3,-18.840591494609825,-17.255628993888667,-15.670666493167511,17.149445431245816,1982-1985
vast,682,2385,17,-16.54593863866671,-12.458475797416368,-8.371012956166028,5.839990367607984,1982-1985
demand,682,7527,6,-19.706524684433347,-17.12156218371219,-14.536599682991033,10.998420838776715,1982-1985
decision,682,18554,7,-20.78571563309614,-17.978360711038533,-15.171005788980928,10.68174480881712,1982-1985
along,682,2916,3,-19.338440432629955,-17.753477931908797,-16.16851543118764,17.602607063566253,1982-1985
whenever,682,777,2,-18.015398717431882,-17.015398717431882,-16.015398717431882,25.990726389276368,1982-1985
movement,682,3519,3,-19.609615227052682,-18.024652726331524,-16.43969022561037,17.849440998722287,1982-1985
dedicate,682,190,2,-15.983483537355122,-14.98348353735512,-13.98348353735512,23.05929243547262,1982-1985
protect,682,5309,2,-20.787852355147905,-19.787852355147905,-18.787852355147905,29.990531503503842,1982-1985
every,682,13920,4,-21.178499519760265,-19.178499519760265,-17.178499519760265,15.277058115313714,1982-1985
receive,682,16330,2,-22.40886509947323,-21.40886509947323,-20.40886509947323,32.3291585509598,1982-1985
planning,682,4356,5,-19.180488072853716,-16.858559977966355,-14.536631883078991,11.91750730156798,1982-1985
occur,682,3782,2,-20.298561576973935,-19.298561576973935,-18.298561576973935,29.284634124279552,1982-1985
often,682,7442,2,-21.275102604149946,-20.275102604149946,-19.275102604149946,30.693485021411,1982-1985
depend,682,3783,3,-19.713980489352394,-18.129017988631237,-16.544055487910082,17.944438354364685,1982-1985
simply,682,6246,5,-19.700416688157382,-17.378488593270024,-15.056560498382659,12.240557113733352,1982-1985
heavy,682,2506,8,-17.704798628346033,-14.704798628346035,-11.704798628346033,8.514208393684182,1982-1985
much,682,32703,19,-20.16283578212553,-15.914908268681943,-11.666980755238358,6.847768259009244,1982-1985
precisely,682,2254,2,-19.551899729196393,-18.551899729196393,-17.551899729196393,28.207428779269904,1982-1985
advance,682,3860,2,-20.328013061179618,-19.328013061179618,-18.328013061179615,29.32712363448991,1982-1985
bogge,682,54,2,-14.168515431187641,-13.168515431187641,-12.16851543118764,20.440846949333164,1982-1985
wheel,682,366,2,-16.929327767308216,-15.929327767308216,-14.929327767308214,24.42385721547939,1982-1985
divert,682,495,3,-16.77995014326999,-15.194987642548833,-13.610025141827675,15.273768841246962,1982-1985
resource,682,10314,5,-20.424016164336027,-18.102088069448666,-15.780159974561304,12.69015474691218,1982-1985
meet,682,11292,3,-21.29167884175271,-19.70671634103155,-18.121753840310397,19.38052128250398,1982-1985
matter,682,45011,6,-22.286655424986833,-19.70169292426568,-17.11673042354452,12.438419222971156,1982-1985
agent,682,933,2,-18.279361199875932,-17.279361199875932,-16.27936119987593,26.37154375367914,1982-1985
amount,682,9651,5,-20.328162555510705,-18.006234460623343,-15.68430636573598,12.630597551145396,1982-1985
saving,682,3804,9,-18.137004458442423,-14.96707945700011,-11.7971544555578,8.254506455790066,1982-1985
supervise,682,318,3,-16.141548383587374,-14.556585882866218,-12.971623382145058,14.692670517236246,1982-1985
show,682,16640,4,-21.43599574205263,-19.43599574205263,-17.43599574205263,15.462802376788133,1982-1985
identify,682,1977,2,-19.362725084753382,-18.362725084753382,-17.362725084753382,27.93450745787004,1982-1985
unnecessarily,682,379,2,-16.979681967195265,-15.979681967195265,-14.979681967195264,24.49650296994437,1982-1985
sound,682,1896,2,-19.30237117792243,-18.30237117792243,-17.30237117792243,27.847435175786753,1982-1985
think,682,28822,4,-22.228510758242034,-20.228510758242034,-18.228510758242034,16.034481118631376,1982-1985
upon,682,11188,2,-21.863292467500365,-20.863292467500365,-19.863292467500365,31.542063620367806,1982-1985
sufficient,682,3363,3,-19.5441984918296,-17.959235991108446,-16.37427349038729,17.789896120244375,1982-1985
information,682,10042,2,-21.70738693869204,-20.70738693869204,-19.70738693869204,31.317139487108864,1982-1985
huge,682,1350,3,-18.227409120241212,-16.64244661952005,-15.057484118798897,16.591302781019323,1982-1985
amendment,682,24630,7,-21.194402014352892,-18.38704709229529,-15.579692170237685,10.891768062694057,1982-1985
reduction,682,7428,6,-19.687423528238437,-17.10246102751728,-14.517498526796125,10.98776028052492,1982-1985
break,682,3582,3,-19.63521505028898,-18.05025254956782,-16.465290048846665,17.872742962026678,1982-1985
administrative,682,1745,3,-18.597676749400033,-17.012714248678876,-15.42775174795772,16.9283349014298,1982-1985
situation,682,7791,3,-20.75625822770258,-19.171295726981427,-17.58633322626027,18.893160436850927,1982-1985
less,682,12357,21,-18.614351417834825,-14.222033995056066,-9.829716572277306,6.114046389408095,1982-1985
apply,682,10746,2,-21.80514005173129,-20.80514005173129,-19.805140051731293,31.45816741852205,1982-1985
commission,682,13496,7,-20.326517265254132,-17.51916234319653,-14.711807421138928,10.445763528764218,1982-1985
whether,682,26860,4,-22.126799613338978,-20.126799613338978,-18.126799613338978,15.961112036453988,1982-1985
manage,682,2812,2,-19.871008808096708,-18.871008808096708,-17.871008808096708,28.667805864902032,1982-1985
extra,682,4572,7,-18.764882695181047,-15.957527773123443,-13.150172851065838,9.64324211181636,1982-1985
measure,682,12959,5,-20.753366608552064,-18.4314385136647,-16.109510418777337,12.89479168361633,1982-1985
idea,682,5561,3,-20.269794050107716,-18.68483154938656,-17.0998690486654,18.450361660055318,1982-1985
efficiency,682,2672,5,-18.47540412661086,-16.1534760317235,-13.831547936836138,11.479414013970143,1982-1985
firm,682,7915,3,-20.77903906332756,-19.194076562606405,-17.609114061885247,18.91389644705212,1982-1985
expenditure,682,18740,9,-20.43753626012841,-17.267611258686095,-14.097686257243785,9.301523599788615,1982-1985
domination,682,90,2,-14.905481025353847,-13.905481025353847,-12.905481025353849,21.504063557342537,1982-1985
take,682,74872,11,-22.146334982537834,-18.686903363900534,-15.227471745263237,9.235739039050197,1982-1985
hope,682,36357,5,-22.241645374063058,-19.919717279175696,-17.597789184288334,13.819511272991564,1982-1985
insensitive,682,139,2,-15.532569001747682,-14.532569001747682,-13.532569001747682,22.40876027108702,1982-1985
department,682,16886,6,-20.87220542707475,-18.287242926353596,-15.70228042563244,11.648999648411031,1982-1985
thus,682,2980,3,-19.369762043652543,-17.784799542931385,-16.199837042210227,17.631117222560157,1982-1985
conflict,682,2169,6,-17.91147976597529,-15.326517265254136,-12.741554764532978,9.996587194648457,1982-1985
consider,682,26501,5,-21.785459013657228,-19.463530918769862,-17.1416028238825,13.536066750601819,1982-1985
role,682,5815,3,-20.334228904663597,-18.749266403942443,-17.164303903221285,18.509012792234074,1982-1985
number,682,25494,10,-20.729569963171254,-17.40764186828389,-14.08571377339653,9.00273784723267,1982-1985
year,682,78161,11,-22.20835761535178,-18.748925996714483,-15.289494378077189,9.261604485935024,1982-1985
leader,682,7609,2,-21.307119076109085,-20.307119076109085,-19.307119076109085,30.73967502673321,1982-1985
accord,682,3312,2,-20.107114886523497,-19.107114886523497,-18.107114886523497,29.008434933372104,1982-1985
tape,682,810,11,-15.615974408158863,-12.156542789521565,-8.697111170884268,6.51236715185432,1982-1985
save,682,3933,5,-19.03311430507972,-16.71118621019236,-14.389258115304997,11.825938831212321,1982-1985
extend,682,4818,2,-20.647846607262643,-19.647846607262643,-18.647846607262643,29.788545905333823,1982-1985
enemy,682,623,3,-17.111753781327018,-15.526791280605863,-13.941828779884705,15.575789528143963,1982-1985
management,682,6537,5,-19.766112815973873,-17.44418472108651,-15.122256626199148,12.281376413011031,1982-1985
right,682,108439,14,-22.332797195544714,-18.52544227348711,-14.718087351429505,8.462414569372223,1982-1985
mass,682,1144,2,-18.57349926580256,-17.573499265802564,-16.573499265802564,26.795895282728157,1982-1985
prime,682,13449,2,-22.128839213796017,-21.128839213796017,-20.128839213796017,31.925166594372744,1982-1985
propose,682,12396,6,-20.426252467889235,-17.841289967168073,-15.256327466446919,11.400108562947622,1982-1985
grow,682,4178,5,-19.12029661120392,-16.798368516316557,-14.476440421429196,11.880108243682756,1982-1985
minimise,682,415,3,-16.525632954537304,-14.940670453816148,-13.355707953094992,15.042279360057012,1982-1985
